MM:DD:YY,WT5_Count,WT6_Count,WT7_Count,WT8_Count,ADH5_Count,ADH6_Count,ADH7_Count,ADH8_Count,WT5_Start,WT6_Start,WT7_Start,WT8_Start,ADH5_Start,ADH6_Start,ADH7_Start,ADH8_Start,WT5_Stop,WT6_Stop,WT7_Stop,WT8_Stop,ADH5_Stop,ADH6_Stop,ADH7_Stop,ADH8_Stop
6/10/24,0,85,259,13,1,44,0,16,0,187005,178162,98258,25615,131047,0,150878,0,187053,178186,98264,25639,131113,0,150896
6/10/24,0,86,259,13,1,44,0,16,0,187124,178162,98258,25615,131047,0,150878,0,187154,178186,98264,25639,131113,0,150896
6/10/24,0,87,259,13,1,44,0,16,0,187343,178162,98258,25615,131047,0,150878,0,187385,178186,98264,25639,131113,0,150896
6/10/24,0,88,259,13,1,44,0,16,0,187468,178162,98258,25615,131047,0,150878,0,187474,178186,98264,25639,131113,0,150896
6/10/24,0,89,259,13,1,44,0,16,0,187672,178162,98258,25615,131047,0,150878,0,187714,178186,98264,25639,131113,0,150896
6/10/24,0,90,259,13,1,44,0,16,0,187795,178162,98258,25615,131047,0,150878,0,187825,178186,98264,25639,131113,0,150896
6/10/24,0,91,259,13,1,44,0,16,0,187902,178162,98258,25615,131047,0,150878,0,187932,178186,98264,25639,131113,0,150896
6/10/24,0,92,259,13,1,44,0,16,0,188014,178162,98258,25615,131047,0,150878,0,188038,178186,98264,25639,131113,0,150896
6/10/24,0,93,259,13,1,44,0,16,0,188128,178162,98258,25615,131047,0,150878,0,188158,178186,98264,25639,131113,0,150896
6/10/24,0,94,259,13,1,44,0,16,0,188352,178162,98258,25615,131047,0,150878,0,188394,178186,98264,25639,131113,0,150896
6/10/24,0,95,259,13,1,44,0,16,0,188477,178162,98258,25615,131047,0,150878,0,188507,178186,98264,25639,131113,0,150896
6/10/24,0,96,259,13,1,44,0,16,0,188699,178162,98258,25615,131047,0,150878,0,188735,178186,98264,25639,131113,0,150896
6/10/24,0,97,259,13,1,44,0,16,0,188950,178162,98258,25615,131047,0,150878,0,188980,178186,98264,25639,131113,0,150896
6/10/24,0,98,259,13,1,44,0,16,0,189060,178162,98258,25615,131047,0,150878,0,189096,178186,98264,25639,131113,0,150896
6/10/24,0,99,259,13,1,44,0,16,0,189192,178162,98258,25615,131047,0,150878,0,189204,178186,98264,25639,131113,0,150896
6/10/24,0,100,259,13,1,44,0,16,0,189287,178162,98258,25615,131047,0,150878,0,189329,178186,98264,25639,131113,0,150896
6/10/24,0,101,259,13,1,44,0,16,0,189785,178162,98258,25615,131047,0,150878,0,189815,178186,98264,25639,131113,0,150896
6/10/24,0,102,259,13,1,44,0,16,0,190004,178162,98258,25615,131047,0,150878,0,190040,178186,98264,25639,131113,0,150896
6/10/24,0,103,259,13,1,44,0,16,0,190225,178162,98258,25615,131047,0,150878,0,190267,178186,98264,25639,131113,0,150896
6/10/24,0,104,259,13,1,44,0,16,0,190501,178162,98258,25615,131047,0,150878,0,190537,178186,98264,25639,131113,0,150896
6/10/24,0,105,259,13,1,44,0,16,0,190623,178162,98258,25615,131047,0,150878,0,190653,178186,98264,25639,131113,0,150896
6/10/24,0,106,259,13,1,44,0,16,0,190748,178162,98258,25615,131047,0,150878,0,190767,178186,98264,25639,131113,0,150896
6/10/24,0,107,259,13,1,44,0,16,0,190868,178162,98258,25615,131047,0,150878,0,190904,178186,98264,25639,131113,0,150896
6/10/24,0,108,259,13,1,44,0,16,0,191130,178162,98258,25615,131047,0,150878,0,191166,178186,98264,25639,131113,0,150896
6/10/24,0,109,259,13,1,44,0,16,0,191361,178162,98258,25615,131047,0,150878,0,191409,178186,98264,25639,131113,0,150896
6/10/24,0,110,259,13,1,44,0,16,0,191498,178162,98258,25615,131047,0,150878,0,191522,178186,98264,25639,131113,0,150896
6/10/24,0,111,259,13,1,44,0,16,0,191611,178162,98258,25615,131047,0,150878,0,191660,178186,98264,25639,131113,0,150896
6/10/24,0,112,259,13,1,44,0,16,0,192152,178162,98258,25615,131047,0,150878,0,192188,178186,98264,25639,131113,0,150896
6/10/24,0,113,259,13,1,44,0,16,0,192268,178162,98258,25615,131047,0,150878,0,192293,178186,98264,25639,131113,0,150896
6/10/24,0,114,259,13,1,44,0,16,0,192370,178162,98258,25615,131047,0,150878,0,192412,178186,98264,25639,131113,0,150896
6/10/24,0,115,259,13,1,44,0,16,0,192507,178162,98258,25615,131047,0,150878,0,192543,178186,98264,25639,131113,0,150896
6/10/24,0,116,259,13,1,44,0,16,0,192898,178162,98258,25615,131047,0,150878,0,192940,178186,98264,25639,131113,0,150896
6/10/24,0,117,259,13,1,44,0,16,0,193039,178162,98258,25615,131047,0,150878,0,193063,178186,98264,25639,131113,0,150896
6/10/24,0,118,259,13,1,44,0,16,0,193164,178162,98258,25615,131047,0,150878,0,193194,178186,98264,25639,131113,0,150896
6/10/24,0,119,259,13,1,44,0,16,0,193428,178162,98258,25615,131047,0,150878,0,193446,178186,98264,25639,131113,0,150896
6/10/24,0,120,259,13,1,44,0,16,0,193533,178162,98258,25615,131047,0,150878,0,193569,178186,98264,25639,131113,0,150896
6/10/24,0,121,259,13,1,44,0,16,0,193773,178162,98258,25615,131047,0,150878,0,193809,178186,98264,25639,131113,0,150896
6/10/24,0,122,259,13,1,44,0,16,0,193899,178162,98258,25615,131047,0,150878,0,193923,178186,98264,25639,131113,0,150896
6/10/24,0,123,259,13,1,44,0,16,0,194024,178162,98258,25615,131047,0,150878,0,194061,178186,98264,25639,131113,0,150896
6/10/24,0,124,259,13,1,44,0,16,0,194603,178162,98258,25615,131047,0,150878,0,194633,178186,98264,25639,131113,0,150896
6/10/24,0,125,259,13,1,44,0,16,0,194698,178162,98258,25615,131047,0,150878,0,194740,178186,98264,25639,131113,0,150896
6/10/24,0,126,259,13,1,44,0,16,0,194944,178162,98258,25615,131047,0,150878,0,194968,178186,98264,25639,131113,0,150896
6/10/24,0,127,259,13,1,44,0,16,0,195075,178162,98258,25615,131047,0,150878,0,195111,178186,98264,25639,131113,0,150896
6/10/24,0,128,259,13,1,44,0,16,0,195192,178162,98258,25615,131047,0,150878,0,195222,178186,98264,25639,131113,0,150896
6/10/24,0,128,259,13,1,45,0,16,0,195317,178162,98258,25615,195302,0,150878,0,195222,178186,98264,25639,195332,0,150896
6/10/24,0,129,259,13,1,45,0,16,0,195317,178162,98258,25615,195302,0,150878,0,195388,178186,98264,25639,195332,0,150896
6/10/24,0,130,259,13,1,45,0,16,0,195573,178162,98258,25615,195600,0,150878,0,195622,178186,98264,25639,195332,0,150896
6/10/24,0,130,259,13,1,46,0,16,0,195573,178162,98258,25615,195600,0,150878,0,195622,178186,98264,25639,195680,0,150896
6/10/24,0,131,259,13,1,46,0,16,0,195833,178162,98258,25615,195600,0,150878,0,195863,178186,98264,25639,195680,0,150896
6/10/24,0,131,259,13,1,47,0,16,0,195833,178162,98258,25615,196112,0,150878,0,195863,178186,98264,25639,196142,0,150896
6/10/24,0,131,259,13,1,48,0,16,0,195833,178162,98258,25615,196607,0,150878,0,195863,178186,98264,25639,196619,0,150896
6/10/24,0,131,259,13,1,49,0,16,0,195833,178162,98258,25615,196805,0,150878,0,195863,178186,98264,25639,196829,0,150896
6/10/24,0,131,259,13,1,50,0,16,0,195833,178162,98258,25615,198970,0,150878,0,195863,178186,98264,25639,199000,0,150896
6/10/24,0,131,259,13,1,51,0,16,0,195833,178162,98258,25615,199209,0,150878,0,195863,178186,98264,25639,199233,0,150896
6/10/24,0,131,259,13,1,52,0,16,0,195833,178162,98258,25615,199595,0,150878,0,195863,178186,98264,25639,199607,0,150896
6/10/24,0,131,259,13,1,53,0,16,0,195833,178162,98258,25615,199666,0,150878,0,195863,178186,98264,25639,199672,0,150896
6/10/24,0,131,259,13,1,54,0,16,0,195833,178162,98258,25615,200808,0,150878,0,195863,178186,98264,25639,200850,0,150896
6/10/24,0,131,259,13,1,54,0,17,0,195833,178162,98258,25615,200808,0,205782,0,195863,178186,98264,25639,200850,0,205806
6/10/24,0,131,259,13,1,55,0,17,0,195833,178162,98258,25615,212969,0,205782,0,195863,178186,98264,25639,213138,0,205806
6/10/24,0,131,259,13,1,56,0,17,0,195833,178162,98258,25615,213450,0,205782,0,195863,178186,98264,25639,213480,0,205806
6/10/24,0,131,259,13,1,57,0,17,0,195833,178162,98258,25615,220316,0,205782,0,195863,178186,98264,25639,220347,0,205806
6/10/24,0,131,259,13,1,58,0,17,0,195833,178162,98258,25615,223395,0,205782,0,195863,178186,98264,25639,223431,0,205806
6/10/24,0,131,259,13,1,59,0,17,0,195833,178162,98258,25615,223571,0,205782,0,195863,178186,98264,25639,223589,0,205806
6/10/24,0,131,259,13,1,60,0,17,0,195833,178162,98258,25615,224262,0,224293,0,195863,178186,98264,25639,224304,0,205806
6/10/24,0,131,259,13,1,60,0,18,0,195833,178162,98258,25615,224262,0,224293,0,195863,178186,98264,25639,224304,0,224358
6/10/24,0,131,259,13,1,61,0,18,0,195833,178162,98258,25615,224420,0,224293,0,195863,178186,98264,25639,224432,0,224358
6/10/24,0,131,259,13,1,61,0,19,0,195833,178162,98258,25615,224420,0,224487,0,195863,178186,98264,25639,224432,0,224535
6/10/24,0,131,259,13,1,62,0,19,0,195833,178162,98258,25615,224593,0,224600,0,195863,178186,98264,25639,224629,0,224535
6/10/24,0,131,259,13,1,62,0,20,0,195833,178162,98258,25615,224593,0,224600,0,195863,178186,98264,25639,224629,0,224684
6/10/24,0,131,259,13,1,62,0,21,0,195833,178162,98258,25615,224593,0,224751,0,195863,178186,98264,25639,224629,0,224787
6/10/24,0,131,259,13,1,62,0,22,0,195833,178162,98258,25615,224593,0,224864,0,195863,178186,98264,25639,224629,0,224900
6/10/24,0,131,259,13,1,62,0,23,0,195833,178162,98258,25615,224593,0,224965,0,195863,178186,98264,25639,224629,0,225007
6/10/24,0,131,259,13,1,63,0,23,0,195833,178162,98258,25615,244544,0,224965,0,195863,178186,98264,25639,244592,0,225007
6/10/24,0,131,259,13,1,64,0,23,0,195833,178162,98258,25615,244787,0,224965,0,195863,178186,98264,25639,244805,0,225007
6/10/24,0,131,259,13,1,65,0,23,0,195833,178162,98258,25615,245045,0,224965,0,195863,178186,98264,25639,245093,0,225007
6/10/24,0,131,259,13,1,66,0,23,0,195833,178162,98258,25615,245520,0,224965,0,195863,178186,98264,25639,245544,0,225007
6/10/24,0,131,259,13,1,67,0,23,0,195833,178162,98258,25615,245850,0,224965,0,195863,178186,98264,25639,245892,0,225007
6/10/24,0,131,259,13,1,68,0,23,0,195833,178162,98258,25615,246597,0,224965,0,195863,178186,98264,25639,246633,0,225007
6/10/24,0,131,259,13,1,69,0,23,0,195833,178162,98258,25615,248281,0,224965,0,195863,178186,98264,25639,248317,0,225007
6/10/24,0,131,259,13,1,69,0,24,0,195833,178162,98258,25615,248281,0,250903,0,195863,178186,98264,25639,248317,0,250939
6/10/24,0,131,259,13,1,70,0,24,0,195833,178162,98258,25615,261837,0,250903,0,195863,178186,98264,25639,262937,0,250939
6/10/24,0,131,259,13,1,71,0,24,0,195833,178162,98258,25615,265997,0,250903,0,195863,178186,98264,25639,266695,0,250939
6/10/24,0,131,259,13,1,72,0,24,0,195833,178162,98258,25615,267880,0,250903,0,195863,178186,98264,25639,269100,0,250939
6/10/24,0,131,259,13,1,72,0,25,0,195833,178162,98258,25615,267880,0,277947,0,195863,178186,98264,25639,269100,0,277977
6/10/24,0,131,259,13,1,72,0,26,0,195833,178162,98258,25615,267880,0,278044,0,195863,178186,98264,25639,269100,0,278092
6/10/24,0,131,259,13,1,72,0,27,0,195833,178162,98258,25615,267880,0,278278,0,195863,178186,98264,25639,269100,0,278284
6/10/24,0,131,259,13,1,72,0,28,0,195833,178162,98258,25615,267880,0,278349,0,195863,178186,98264,25639,269100,0,278397
6/10/24,0,131,259,13,1,72,0,29,0,195833,178162,98258,25615,267880,0,278474,0,195863,178186,98264,25639,269100,0,278510
6/10/24,0,131,259,13,1,73,0,29,0,195833,178162,98258,25615,281939,0,278474,0,195863,178186,98264,25639,281981,0,278510
6/10/24,0,131,259,13,1,74,0,29,0,195833,178162,98258,25615,286443,0,278474,0,195863,178186,98264,25639,286467,0,278510
6/10/24,0,131,259,13,1,75,0,29,0,195833,178162,98258,25615,286898,0,278474,0,195863,178186,98264,25639,286934,0,278510
6/10/24,0,131,259,13,1,76,0,29,0,195833,178162,98258,25615,287577,0,278474,0,195863,178186,98264,25639,287877,0,278510
6/10/24,0,131,259,13,1,77,0,29,0,195833,178162,98258,25615,341415,0,278474,0,195863,178186,98264,25639,341505,0,278510
6/10/24,0,131,259,13,1,78,0,29,0,195833,178162,98258,25615,341895,0,278474,0,195863,178186,98264,25639,342929,0,278510
6/10/24,0,131,259,13,1,79,0,29,0,195833,178162,98258,25615,366966,0,278474,0,195863,178186,98264,25639,366978,0,278510
6/10/24,0,131,259,13,1,80,0,29,0,195833,178162,98258,25615,367654,0,278474,0,195863,178186,98264,25639,367672,0,278510
6/10/24,0,131,259,13,1,81,0,29,0,195833,178162,98258,25615,370191,0,278474,0,195863,178186,98264,25639,370203,0,278510
6/10/24,0,131,259,13,1,82,0,29,0,195833,178162,98258,25615,371055,0,278474,0,195863,178186,98264,25639,371218,0,278510
6/10/24,0,131,259,13,1,83,0,29,0,195833,178162,98258,25615,371993,0,278474,0,195863,178186,98264,25639,372041,0,278510
6/10/24,0,131,259,13,1,84,0,29,0,195833,178162,98258,25615,373072,0,278474,0,195863,178186,98264,25639,373084,0,278510
6/10/24,0,131,259,13,1,85,0,29,0,195833,178162,98258,25615,373330,0,278474,0,195863,178186,98264,25639,373366,0,278510
6/10/24,0,131,259,13,1,86,0,29,0,195833,178162,98258,25615,373443,0,278474,0,195863,178186,98264,25639,373497,0,278510
6/10/24,0,131,259,13,1,87,0,29,0,195833,178162,98258,25615,373574,0,278474,0,195863,178186,98264,25639,373592,0,278510
6/10/24,0,131,259,13,1,88,0,29,0,195833,178162,98258,25615,379318,0,278474,0,195863,178186,98264,25639,379511,0,278510
6/10/24,0,131,259,13,1,89,0,29,0,195833,178162,98258,25615,383262,0,278474,0,195863,178186,98264,25639,383305,0,278510
6/10/24,0,131,259,13,1,90,0,29,0,195833,178162,98258,25615,384777,0,278474,0,195863,178186,98264,25639,384819,0,278510
6/10/24,0,131,259,13,1,90,0,30,0,195833,178162,98258,25615,384777,0,388021,0,195863,178186,98264,25639,384819,0,388069
6/10/24,0,131,259,13,1,90,0,31,0,195833,178162,98258,25615,384777,0,388225,0,195863,178186,98264,25639,384819,0,388273
6/10/24,0,131,259,13,1,90,0,32,0,195833,178162,98258,25615,384777,0,388338,0,195863,178186,98264,25639,384819,0,388602
6/10/24,0,131,259,13,1,90,0,33,0,195833,178162,98258,25615,384777,0,391055,0,195863,178186,98264,25639,384819,0,391067
6/10/24,0,131,259,13,1,90,0,34,0,195833,178162,98258,25615,384777,0,391972,0,195863,178186,98264,25639,384819,0,393536
6/10/24,0,131,259,14,1,90,0,34,0,195833,178162,412182,25615,384777,0,391972,0,195863,178186,412272,25639,384819,0,393536
6/10/24,0,131,259,15,1,90,0,34,0,195833,178162,417762,25615,384777,0,391972,0,195863,178186,417870,25639,384819,0,393536
6/10/24,0,131,259,16,1,90,0,34,0,195833,178162,419560,25615,384777,0,391972,0,195863,178186,419566,25639,384819,0,393536
6/10/24,0,131,259,17,1,90,0,34,0,195833,178162,420831,25615,384777,0,391972,0,195863,178186,420867,25639,384819,0,393536
6/10/24,0,131,259,18,1,90,0,34,0,195833,178162,421329,25615,384777,0,391972,0,195863,178186,421378,25639,384819,0,393536
6/10/24,0,131,259,19,1,90,0,34,0,195833,178162,512606,25615,384777,0,391972,0,195863,178186,512618,25639,384819,0,393536
6/10/24,0,131,259,20,1,90,0,34,0,195833,178162,512784,25615,384777,0,391972,0,195863,178186,512808,25639,384819,0,393536
6/10/24,0,131,259,21,1,90,0,34,0,195833,178162,513081,25615,384777,0,391972,0,195863,178186,513105,25639,384819,0,393536
6/10/24,0,131,259,21,1,91,0,34,0,195833,178162,513081,25615,522330,0,391972,0,195863,178186,513105,25639,523395,0,393536
6/10/24,0,131,259,21,1,92,0,34,0,195833,178162,513081,25615,543883,0,391972,0,195863,178186,513105,25639,544003,0,393536
6/10/24,0,131,259,21,1,93,0,34,0,195833,178162,513081,25615,544065,0,391972,0,195863,178186,513105,25639,544264,0,393536
6/10/24,0,131,259,21,1,94,0,34,0,195833,178162,513081,25615,559141,0,391972,0,195863,178186,513105,25639,559183,0,393536
6/10/24,0,131,259,21,1,95,0,34,0,195833,178162,513081,25615,562953,0,391972,0,195863,178186,513105,25639,562995,0,393536
6/10/24,0,131,259,21,1,95,0,35,0,195833,178162,513081,25615,562953,0,621786,0,195863,178186,513105,25639,562995,0,622369
6/10/24,0,131,259,21,1,95,0,36,0,195833,178162,513081,25615,562953,0,622432,0,195863,178186,513105,25639,562995,0,622444
6/10/24,0,131,259,21,1,95,0,37,0,195833,178162,513081,25615,562953,0,622503,0,195863,178186,513105,25639,562995,0,622743
6/10/24,0,131,259,21,1,95,0,38,0,195833,178162,513081,25615,562953,0,622875,0,195863,178186,513105,25639,562995,0,623043
6/10/24,0,131,259,21,1,95,0,39,0,195833,178162,513081,25615,562953,0,623103,0,195863,178186,513105,25639,562995,0,624366
6/10/24,0,131,259,21,1,95,0,40,0,195833,178162,513081,25615,562953,0,630039,0,195863,178186,513105,25639,562995,0,630075
6/10/24,0,131,259,21,1,95,0,41,0,195833,178162,513081,25615,562953,0,636197,0,195863,178186,513105,25639,562995,0,636251
6/10/24,0,131,259,21,1,95,0,42,0,195833,178162,513081,25615,562953,0,636310,0,195863,178186,513105,25639,562995,0,636334
6/10/24,0,131,259,21,1,95,0,43,0,195833,178162,513081,25615,562953,0,636426,0,195863,178186,513105,25639,562995,0,636510
6/10/24,0,131,259,21,1,95,0,44,0,195833,178162,513081,25615,562953,0,636612,0,195863,178186,513105,25639,562995,0,636648
6/10/24,0,131,259,21,1,96,0,44,0,195833,178162,513081,25615,703381,0,636612,0,195863,178186,513105,25639,703393,0,636648
6/10/24,0,131,259,21,1,97,0,44,0,195833,178162,513081,25615,703873,0,636612,0,195863,178186,513105,25639,703916,0,636648
6/10/24,0,131,259,21,1,98,0,44,0,195833,178162,513081,25615,703984,0,636612,0,195863,178186,513105,25639,704026,0,636648
6/10/24,0,131,259,21,1,99,0,44,0,195833,178162,513081,25615,704440,0,636612,0,195863,178186,513105,25639,704458,0,636648
6/10/24,0,131,259,21,1,100,0,44,0,195833,178162,513081,25615,704866,0,636612,0,195863,178186,513105,25639,704920,0,636648
6/10/24,0,131,259,21,1,101,0,44,0,195833,178162,513081,25615,709087,0,636612,0,195863,178186,513105,25639,709165,0,636648
6/10/24,0,131,259,21,1,102,0,44,0,195833,178162,513081,25615,709624,0,636612,0,195863,178186,513105,25639,709732,0,636648
6/10/24,0,131,259,21,1,103,0,44,0,195833,178162,513081,25615,715757,0,636612,0,195863,178186,513105,25639,715949,0,636648
6/10/24,0,131,259,21,1,104,0,44,0,195833,178162,513081,25615,716009,0,636612,0,195863,178186,513105,25639,716941,0,636648
6/10/24,0,131,260,21,1,104,0,44,0,195833,717693,513081,25615,716009,0,636612,0,195863,717699,513105,25639,716941,0,636648
6/10/24,0,131,261,21,1,104,0,44,0,195833,718036,513081,25615,716009,0,636612,0,195863,718060,513105,25639,716941,0,636648
6/10/24,0,131,261,21,1,105,0,44,0,195833,718036,513081,25615,719685,0,636612,0,195863,718060,513105,25639,719925,0,636648
6/10/24,0,131,261,21,1,106,0,44,0,195833,718036,513081,25615,724537,0,636612,0,195863,718060,513105,25639,725963,0,636648
6/10/24,0,131,261,21,1,107,0,44,0,195833,718036,513081,25615,741806,0,636612,0,195863,718060,513105,25639,741908,0,636648
6/10/24,0,131,261,21,1,108,0,44,0,195833,718036,513081,25615,741973,0,636612,0,195863,718060,513105,25639,742785,0,636648
6/10/24,0,131,261,21,1,109,0,44,0,195833,718036,513081,25615,752454,0,636612,0,195863,718060,513105,25639,753699,0,636648
6/10/24,0,131,261,21,1,110,0,44,0,195833,718036,513081,25615,756236,0,636612,0,195863,718060,513105,25639,756837,0,636648
6/10/24,0,131,261,21,1,111,0,44,0,195833,718036,513081,25615,762348,0,636612,0,195863,718060,513105,25639,763496,0,636648
6/10/24,0,131,261,21,1,112,0,44,0,195833,718036,513081,25615,765558,0,636612,0,195863,718060,513105,25639,765822,0,636648
6/10/24,0,131,261,21,1,113,0,44,0,195833,718036,513081,25615,765882,0,636612,0,195863,718060,513105,25639,766585,0,636648
6/10/24,0,131,261,22,1,113,0,44,0,195833,718036,784309,25615,765882,0,636612,0,195863,718060,784315,25639,766585,0,636648
6/10/24,0,131,261,23,1,113,0,44,0,195833,718036,784392,25615,765882,0,636612,0,195863,718060,784410,25639,766585,0,636648
6/10/24,0,131,261,24,1,113,0,44,0,195833,718036,784903,25615,765882,0,636612,0,195863,718060,784915,25639,766585,0,636648
6/10/24,0,131,261,25,1,113,0,44,0,195833,718036,785744,25615,765882,0,636612,0,195863,718060,785780,25639,766585,0,636648
6/10/24,0,131,261,26,1,113,0,44,0,195833,718036,786023,25615,765882,0,636612,0,195863,718060,786047,25639,766585,0,636648
6/10/24,0,131,261,27,1,113,0,44,0,195833,718036,787730,25615,765882,0,636612,0,195863,718060,787754,25639,766585,0,636648
6/10/24,0,131,261,27,1,114,0,44,0,195833,718036,787730,25615,814203,0,636612,0,195863,718060,787754,25639,814239,0,636648
6/10/24,0,131,261,27,1,114,0,45,0,195833,718036,787730,25615,814203,0,840176,0,195863,718060,787754,25639,814239,0,840212
6/10/24,0,131,261,27,1,114,0,46,0,195833,718036,787730,25615,814203,0,840287,0,195863,718060,787754,25639,814239,0,840329
6/10/24,0,131,261,27,1,114,0,47,0,195833,718036,787730,25615,814203,0,840394,0,195863,718060,787754,25639,814239,0,840454
6/10/24,0,131,261,27,1,114,0,48,0,195833,718036,787730,25615,814203,0,840524,0,195863,718060,787754,25639,814239,0,840572
6/10/24,0,131,261,27,1,114,0,49,0,195833,718036,787730,25615,814203,0,840640,0,195863,718060,787754,25639,814239,0,840689
6/10/24,0,131,261,28,1,114,0,49,0,195833,718036,841618,25615,814203,0,840640,0,195863,718060,841660,25639,814239,0,840689
6/10/24,0,131,262,28,1,114,0,49,0,195833,854245,841618,25615,814203,0,840640,0,195863,854281,841660,25639,814239,0,840689
6/10/24,0,131,263,28,1,114,0,49,0,195833,854346,841618,25615,814203,0,840640,0,195863,854388,841660,25639,814239,0,840689
6/10/24,0,131,264,28,1,114,0,49,0,195833,854451,841618,25615,814203,0,840640,0,195863,854493,841660,25639,814239,0,840689
6/10/24,0,131,265,28,1,114,0,49,0,195833,854570,841618,25615,814203,0,840640,0,195863,854606,841660,25639,814239,0,840689
6/10/24,0,131,266,28,1,114,0,49,0,195833,854672,841618,25615,814203,0,840640,0,195863,854714,841660,25639,814239,0,840689
6/10/24,0,131,267,28,1,114,0,49,0,195833,854779,841618,25615,814203,0,840640,0,195863,854815,841660,25639,814239,0,840689
6/10/24,0,131,268,28,1,114,0,49,0,195833,855659,841618,25615,814203,0,840640,0,195863,855846,841660,25639,814239,0,840689
6/10/24,0,131,268,28,1,114,0,50,0,195833,855659,841618,25615,814203,0,914097,0,195863,855846,841660,25639,814239,0,914127
6/10/24,0,131,268,28,1,114,0,51,0,195833,855659,841618,25615,814203,0,914619,0,195863,855846,841660,25639,814239,0,914625
6/10/24,0,131,268,28,1,114,0,52,0,195833,855659,841618,25615,814203,0,981705,0,195863,855846,841660,25639,814239,0,981711
6/10/24,0,131,268,28,1,114,0,53,0,195833,855659,841618,25615,814203,0,981770,0,195863,855846,841660,25639,814239,0,981794
6/10/24,0,131,269,28,1,114,0,53,0,195833,982658,841618,25615,814203,0,981770,0,195863,982700,841660,25639,814239,0,981794
6/10/24,0,131,270,28,1,114,0,53,0,195833,982760,841618,25615,814203,0,981770,0,195863,982790,841660,25639,814239,0,981794
6/10/24,0,131,271,28,1,114,0,53,0,195833,982857,841618,25615,814203,0,982854,0,195863,982875,841660,25639,814239,0,981794
6/10/24,0,131,271,28,1,114,0,54,0,195833,982857,841618,25615,814203,0,982854,0,195863,982875,841660,25639,814239,0,982931
6/10/24,0,131,272,28,1,114,0,54,0,195833,983036,841618,25615,814203,0,982854,0,195863,983066,841660,25639,814239,0,982931
6/10/24,0,131,273,28,1,114,0,54,0,195833,983143,841618,25615,814203,0,982854,0,195863,983173,841660,25639,814239,0,982931
6/10/24,0,131,274,28,1,114,0,54,0,195833,983247,841618,25615,814203,0,982854,0,195863,983271,841660,25639,814239,0,982931
6/10/24,0,131,275,28,1,114,0,54,0,195833,983343,841618,25615,814203,0,982854,0,195863,983385,841660,25639,814239,0,982931
6/10/24,0,131,276,28,1,114,0,54,0,195833,983570,841618,25615,814203,0,982854,0,195863,983613,841660,25639,814239,0,982931
6/10/24,0,131,277,28,1,114,0,54,0,195833,983687,841618,25615,814203,0,982854,0,195863,983723,841660,25639,814239,0,982931
6/10/24,0,131,278,28,1,114,0,54,0,195833,983788,841618,25615,814203,0,982854,0,195863,983830,841660,25639,814239,0,982931
6/10/24,0,131,279,28,1,114,0,54,0,195833,983896,841618,25615,814203,0,982854,0,195863,983932,841660,25639,814239,0,982931
6/10/24,0,131,280,28,1,114,0,54,0,195833,984009,841618,25615,814203,0,982854,0,195863,984051,841660,25639,814239,0,982931
6/10/24,0,131,281,28,1,114,0,54,0,195833,984236,841618,25615,814203,0,982854,0,195863,984284,841660,25639,814239,0,982931
6/10/24,0,131,282,28,1,114,0,54,0,195833,984350,841618,25615,814203,0,982854,0,195863,984398,841660,25639,814239,0,982931
6/10/24,0,131,283,28,1,114,0,54,0,195833,984463,841618,25615,814203,0,982854,0,195863,984499,841660,25639,814239,0,982931
6/10/24,0,131,284,28,1,114,0,54,0,195833,984571,841618,25615,814203,0,982854,0,195863,984607,841660,25639,814239,0,982931
6/10/24,0,131,285,28,1,114,0,54,0,195833,984680,841618,25615,814203,0,982854,0,195863,984722,841660,25639,814239,0,982931
6/10/24,0,131,286,28,1,114,0,54,0,195833,984793,841618,25615,814203,0,982854,0,195863,984841,841660,25639,814239,0,982931
6/10/24,0,131,287,28,1,114,0,54,0,195833,984900,841618,25615,814203,0,982854,0,195863,984942,841660,25639,814239,0,982931
6/10/24,0,131,288,28,1,114,0,54,0,195833,985005,841618,25615,814203,0,982854,0,195863,985047,841660,25639,814239,0,982931
6/10/24,0,131,289,28,1,114,0,54,0,195833,985113,841618,25615,814203,0,982854,0,195863,985161,841660,25639,814239,0,982931
6/10/24,0,131,290,28,1,114,0,54,0,195833,985238,841618,25615,814203,0,982854,0,195863,985280,841660,25639,814239,0,982931
6/10/24,0,131,291,28,1,114,0,54,0,195833,985345,841618,25615,814203,0,982854,0,195863,985393,841660,25639,814239,0,982931
6/10/24,0,131,292,28,1,114,0,54,0,195833,985455,841618,25615,814203,0,982854,0,195863,985503,841660,25639,814239,0,982931
6/10/24,0,131,293,28,1,114,0,54,0,195833,985569,841618,25615,814203,0,982854,0,195863,985611,841660,25639,814239,0,982931
6/10/24,0,131,294,28,1,114,0,54,0,195833,985688,841618,25615,814203,0,982854,0,195863,985706,841660,25639,814239,0,982931
6/10/24,0,131,295,28,1,114,0,54,0,195833,985799,841618,25615,814203,0,982854,0,195863,985829,841660,25639,814239,0,982931
6/10/24,0,131,296,28,1,114,0,54,0,195833,985895,841618,25615,814203,0,982854,0,195863,985943,841660,25639,814239,0,982931
6/10/24,0,131,297,28,1,114,0,54,0,195833,986014,841618,25615,814203,0,982854,0,195863,986056,841660,25639,814239,0,982931
6/10/24,0,131,298,28,1,114,0,54,0,195833,986128,841618,25615,814203,0,982854,0,195863,986170,841660,25639,814239,0,982931
