MM-DD-YYYY,HH:MM:SS.000,Temp,ADH11_Count,ALDHKI1_Count,ADH10_Count,ADH9_Count,WT14_Count,WT12_Count,WT13_Count,WT11_Count,WT10_Count,WT9_Count,ADH11_Start,ALDHKI1_Start,ADH10_Start,ADH9_Start,WT14_Start,WT12_Start,WT13_Start,WT11_Start,WT10_Start,WT9_Start,ADH11_Stop,ALDHKI1_Stop,ADH10_Stop,ADH9_Stop,WT14_Stop,WT12_Stop,WT13_Stop,WT11_Stop,WT10_Stop,WT9_Stop
7/18/2024,10:38:41 AM,25.25,1,0,3,1,29,0,0,159,3,338,38558,0,122641,38560,38560,0,0,266044,31989,269223,38582,0,122684,39041,39093,0,0,266086,32031,269247
7/18/2024,10:38:41 AM,25.25,1,0,3,1,29,0,0,159,3,339,38558,0,122641,38560,38560,0,0,266044,31989,269325,38582,0,122684,39041,39093,0,0,266086,32031,269410
7/18/2024,10:38:42 AM,25.25,1,0,3,1,29,0,0,159,3,340,38558,0,122641,38560,38560,0,0,266044,31989,269675,38582,0,122684,39041,39093,0,0,266086,32031,269699
7/18/2024,10:38:44 AM,25.25,1,0,3,1,29,0,0,160,3,340,38558,0,122641,38560,38560,0,0,272280,31989,269675,38582,0,122684,39041,39093,0,0,272304,32031,269699
7/18/2024,10:38:45 AM,25.25,1,0,3,1,29,0,0,161,3,340,38558,0,122641,38560,38560,0,0,272574,31989,269675,38582,0,122684,39041,39093,0,0,272611,32031,269699
7/18/2024,10:38:45 AM,25.25,1,0,3,1,29,0,0,162,3,340,38558,0,122641,38560,38560,0,0,272676,31989,269675,38582,0,122684,39041,39093,0,0,272712,32031,269699
7/18/2024,10:38:45 AM,25.25,1,0,3,1,29,0,0,163,3,340,38558,0,122641,38560,38560,0,0,272913,31989,269675,38582,0,122684,39041,39093,0,0,272974,32031,269699
7/18/2024,10:38:45 AM,25.25,1,0,3,1,29,0,0,164,3,340,38558,0,122641,38560,38560,0,0,273034,31989,269675,38582,0,122684,39041,39093,0,0,273064,32031,269699
7/18/2024,10:38:45 AM,25.25,1,0,3,1,29,0,0,165,3,340,38558,0,122641,38560,38560,0,0,273237,31989,269675,38582,0,122684,39041,39093,0,0,273292,32031,269699
7/18/2024,10:38:46 AM,25.25,1,0,3,1,29,0,0,166,3,340,38558,0,122641,38560,38560,0,0,273712,31989,269675,38582,0,122684,39041,39093,0,0,273718,32031,269699
7/18/2024,10:38:46 AM,25.25,1,0,3,1,29,0,0,167,3,340,38558,273839,122641,38560,38560,0,0,273800,31989,269675,38582,0,122684,39041,39093,0,0,273842,32031,269699
7/18/2024,10:38:46 AM,25.25,1,1,3,1,29,0,0,167,3,340,38558,273839,122641,38560,38560,0,0,273800,31989,269675,38582,273896,122684,39041,39093,0,0,273842,32031,269699
7/18/2024,10:38:46 AM,25.25,1,1,3,1,29,0,0,168,3,340,38558,273839,122641,38560,38560,0,0,274041,31989,269675,38582,273896,122684,39041,39093,0,0,274077,32031,269699
7/18/2024,10:38:46 AM,25.25,1,2,3,1,29,0,0,168,3,340,38558,274134,122641,38560,38560,0,0,274041,31989,269675,38582,274140,122684,39041,39093,0,0,274077,32031,269699
7/18/2024,10:38:46 AM,25.25,1,2,3,1,29,0,0,169,3,340,38558,274198,122641,38560,38560,0,0,274196,31989,269675,38582,274140,122684,39041,39093,0,0,274202,32031,269699
7/18/2024,10:38:46 AM,25.25,1,3,3,1,29,0,0,169,3,340,38558,274198,122641,38560,38560,0,0,274196,31989,269675,38582,274261,122684,39041,39093,0,0,274202,32031,269699
7/18/2024,10:38:46 AM,25.25,1,4,3,1,29,0,0,169,3,340,38558,274320,122641,38560,38560,0,0,274196,31989,269675,38582,274326,122684,39041,39093,0,0,274202,32031,269699
7/18/2024,10:38:46 AM,25.25,1,5,3,1,29,0,0,169,3,340,38558,274389,122641,38560,38560,0,0,274399,31989,269675,38582,274419,122684,39041,39093,0,0,274202,32031,269699
7/18/2024,10:38:47 AM,25.25,1,5,3,1,29,0,0,170,3,340,38558,274389,122641,38560,38560,0,0,274399,31989,269675,38582,274419,122684,39041,39093,0,0,274477,32031,269699
7/18/2024,10:38:47 AM,25.25,1,5,3,1,29,0,0,171,3,340,38558,274389,122641,38560,38560,0,0,274536,31989,269675,38582,274419,122684,39041,39093,0,0,274548,32031,269699
7/18/2024,10:38:47 AM,25.25,1,5,3,1,29,0,0,172,3,340,38558,274389,122641,38560,38560,0,0,274640,31989,269675,38582,274419,122684,39041,39093,0,0,274670,32031,269699
7/18/2024,10:38:47 AM,25.25,1,5,3,1,29,0,0,173,3,340,38558,274389,122641,38560,38560,0,0,274762,31989,269675,38582,274419,122684,39041,39093,0,0,274780,32031,269699
7/18/2024,10:38:47 AM,25.25,1,6,3,1,29,0,0,173,3,340,38558,274843,122641,38560,38560,0,0,274889,31989,269675,38582,274891,122684,39041,39093,0,0,274780,32031,269699
7/18/2024,10:38:48 AM,25.25,1,6,3,1,29,0,0,174,3,340,38558,274843,122641,38560,38560,0,0,274889,31989,269675,38582,274891,122684,39041,39093,0,0,274950,32031,269699
7/18/2024,10:38:48 AM,25.25,1,6,3,1,29,0,0,175,3,340,38558,274843,122641,38560,38560,0,0,275016,31989,269675,38582,274891,122684,39041,39093,0,0,275028,32031,269699
7/18/2024,10:38:47 AM,25.25,1,7,3,1,29,0,0,175,3,340,38558,275109,122641,38560,38560,0,0,275130,31989,269675,38582,275151,122684,39041,39093,0,0,275028,32031,269699
7/18/2024,10:38:47 AM,25.25,1,7,3,1,29,0,0,176,3,340,38558,275109,122641,38560,38560,0,0,275130,31989,269675,38582,275151,122684,39041,39093,0,0,275211,32031,269699
7/18/2024,10:38:47 AM,25.25,1,8,3,1,29,0,0,176,3,340,38558,275267,122641,38560,38560,0,0,275130,31989,269675,38582,275285,122684,39041,39093,0,0,275211,32031,269699
7/18/2024,10:38:47 AM,25.25,1,8,3,1,29,0,0,177,3,340,38558,275267,122641,38560,38560,0,0,275387,31989,269675,38582,275285,122684,39041,39093,0,0,275405,32031,269699
7/18/2024,10:38:48 AM,25.25,1,8,3,1,29,0,0,178,3,340,38558,275267,122641,38560,38560,0,0,275489,31989,269675,38582,275285,122684,39041,39093,0,0,275525,32031,269699
7/18/2024,10:38:48 AM,25.25,1,8,3,1,29,0,0,179,3,340,38558,275267,122641,38560,38560,0,0,275621,31989,269675,38582,275285,122684,39041,39093,0,0,275639,32031,269699
7/18/2024,10:38:48 AM,25.25,1,9,3,1,29,0,0,179,3,340,38558,276051,122641,38560,38560,0,0,275621,31989,269675,38582,276093,122684,39041,39093,0,0,275639,32031,269699
7/18/2024,10:38:48 AM,25.25,1,9,3,1,29,0,0,180,3,340,38558,276051,122641,38560,38560,0,0,276245,31989,269675,38582,276093,122684,39041,39093,0,0,276263,32031,269699
7/18/2024,10:38:48 AM,25.25,1,9,3,1,29,0,0,181,3,340,38558,276051,122641,38560,38560,0,0,276375,31989,269675,38582,276093,122684,39041,39093,0,0,276405,32031,269699
7/18/2024,10:38:49 AM,25.25,1,10,3,1,29,0,0,181,3,340,38558,276465,122641,38560,38560,0,0,276375,31989,269675,38582,276519,122684,39041,39093,0,0,276405,32031,269699
7/18/2024,10:38:49 AM,25.25,1,11,3,1,29,0,0,181,3,340,38558,276579,122641,38560,38560,0,0,276375,31989,269675,38582,276627,122684,39041,39093,0,0,276405,32031,269699
7/18/2024,10:38:49 AM,25.25,1,12,3,1,29,0,0,181,3,340,38558,276690,122641,38560,38560,0,0,276375,31989,269675,38582,276738,122684,39041,39093,0,0,276405,32031,269699
7/18/2024,10:38:59 AM,25.25,1,12,3,1,29,0,0,181,3,341,38558,276690,122641,38560,38560,0,0,276375,31989,287129,38582,276738,122684,39041,39093,0,0,276405,32031,287159
7/18/2024,10:39:00 AM,25.25,1,12,3,1,29,0,0,181,3,342,38558,276690,122641,38560,38560,0,0,276375,31989,288147,38582,276738,122684,39041,39093,0,0,276405,32031,288195
7/18/2024,10:39:00 AM,25.25,1,12,3,1,29,0,0,181,3,343,38558,276690,122641,38560,38560,0,0,276375,31989,288342,38582,276738,122684,39041,39093,0,0,276405,32031,288366
7/18/2024,10:39:01 AM,25.25,1,12,3,1,29,0,0,181,3,344,38558,276690,122641,38560,38560,0,0,276375,31989,288542,38582,276738,122684,39041,39093,0,0,276405,32031,288572
7/18/2024,10:39:01 AM,25.25,1,12,3,1,29,0,0,181,3,345,38558,276690,122641,38560,38560,0,0,276375,31989,288667,38582,276738,122684,39041,39093,0,0,276405,32031,288673
7/18/2024,10:39:01 AM,25.25,1,12,3,1,29,0,0,181,3,346,38558,276690,122641,38560,38560,0,0,276375,31989,289108,38582,276738,122684,39041,39093,0,0,276405,32031,289151
7/18/2024,10:39:04 AM,25.25,1,12,3,1,29,0,0,181,3,347,38558,276690,122641,38560,38560,0,0,276375,31989,291021,38582,276738,122684,39041,39093,0,0,276405,32031,291051
7/18/2024,10:39:05 AM,25.25,1,12,3,1,29,0,0,182,3,347,38558,276690,122641,38560,38560,0,0,293371,31989,291021,38582,276738,122684,39041,39093,0,0,293419,32031,291051
7/18/2024,10:39:06 AM,25.25,1,12,3,1,29,0,0,183,3,347,38558,276690,122641,38560,38560,0,0,293480,31989,291021,38582,276738,122684,39041,39093,0,0,293517,32031,291051
7/18/2024,10:39:07 AM,25.25,1,12,3,1,29,0,0,184,3,347,38558,276690,122641,38560,38560,0,0,294613,31989,291021,38582,276738,122684,39041,39093,0,0,294655,32031,291051
7/18/2024,10:39:07 AM,25.25,1,12,3,1,29,0,0,185,3,347,38558,276690,122641,38560,38560,0,0,294815,31989,291021,38582,276738,122684,39041,39093,0,0,294857,32031,291051
7/18/2024,10:39:10 AM,25.25,1,12,3,1,29,0,0,185,3,348,38558,276690,122641,38560,38560,0,0,294815,31989,296883,38582,276738,122684,39041,39093,0,0,294857,32031,296931
7/18/2024,10:39:09 AM,25.25,1,12,4,1,29,0,0,185,3,348,38558,276690,297336,38560,38560,0,0,294815,31989,296883,38582,276738,297439,39041,39093,0,0,294857,32031,296931
7/18/2024,10:39:15 AM,25.25,1,12,4,1,29,0,0,185,3,349,38558,276690,297336,38560,38560,0,0,294815,31989,303437,38582,276738,297439,39041,39093,0,0,294857,32031,303443
7/18/2024,10:39:16 AM,25.25,1,12,4,1,29,0,0,185,3,350,38558,276690,297336,38560,38560,0,0,294815,31989,303521,38582,276738,297439,39041,39093,0,0,294857,32031,303539
7/18/2024,10:39:19 AM,25.25,1,12,4,1,29,0,0,185,3,351,38558,276690,297336,38560,38560,0,0,294815,31989,306017,38582,276738,297439,39041,39093,0,0,294857,32031,306053
7/18/2024,10:39:37 AM,25.25,1,12,4,1,29,0,0,186,3,351,38558,276690,297336,38560,38560,0,0,325033,31989,306017,38582,276738,297439,39041,39093,0,0,325063,32031,306053
7/18/2024,10:39:37 AM,25.25,1,12,4,1,29,0,0,187,3,351,38558,276690,297336,38560,38560,0,0,325133,31989,306017,38582,276738,297439,39041,39093,0,0,325169,32031,306053
7/18/2024,10:39:38 AM,25.25,1,12,4,1,29,0,0,188,3,351,38558,276690,297336,38560,38560,0,0,325424,31989,306017,38582,276738,297439,39041,39093,0,0,325472,32031,306053
7/18/2024,10:39:39 AM,25.25,1,12,4,1,29,0,0,189,3,351,38558,276690,297336,38560,38560,0,0,326478,31989,306017,38582,276738,297439,39041,39093,0,0,326502,32031,306053
7/18/2024,10:39:45 AM,25.25,1,12,4,1,29,0,0,190,3,351,38558,276690,297336,38560,38560,0,0,332717,31989,306017,38582,276738,297439,39041,39093,0,0,332753,32031,306053
7/18/2024,10:39:46 AM,25.25,1,12,4,1,29,0,0,191,3,351,38558,276690,297336,38560,38560,0,0,332906,31989,306017,38582,276738,297439,39041,39093,0,0,332948,32031,306053
7/18/2024,10:41:00 AM,25.25,1,12,4,1,29,0,0,192,3,351,38558,276690,297336,38560,38560,0,0,407658,31989,306017,38582,276738,297439,39041,39093,0,0,407700,32031,306053
7/18/2024,10:41:24 AM,25,2,12,4,1,29,0,0,192,3,351,431917,276690,297336,38560,38560,0,0,407658,31989,306017,431923,276738,297439,39041,39093,0,0,407700,32031,306053
7/18/2024,10:41:36 AM,25,3,12,4,1,29,0,0,192,3,351,444115,276690,297336,38560,38560,0,0,407658,31989,306017,444151,276738,297439,39041,39093,0,0,407700,32031,306053
7/18/2024,10:41:37 AM,25,4,12,4,1,29,0,0,192,3,351,444748,276690,297336,38560,38560,0,0,407658,31989,306017,444766,276738,297439,39041,39093,0,0,407700,32031,306053
7/18/2024,10:41:44 AM,25,5,12,4,1,29,0,0,192,3,351,451933,276690,297336,38560,38560,0,0,407658,31989,306017,451957,276738,297439,39041,39093,0,0,407700,32031,306053
7/18/2024,10:41:45 AM,25,6,12,4,1,29,0,0,192,3,351,453405,276690,297336,38560,38560,0,0,407658,31989,306017,453435,276738,297439,39041,39093,0,0,407700,32031,306053
7/18/2024,10:41:46 AM,25,7,12,4,1,29,0,0,192,3,351,453496,276690,297336,38560,38560,0,0,407658,31989,306017,453545,276738,297439,39041,39093,0,0,407700,32031,306053
7/18/2024,10:41:46 AM,25,8,12,4,1,29,0,0,192,3,351,453609,276690,297336,38560,38560,0,0,407658,31989,306017,453615,276738,297439,39041,39093,0,0,407700,32031,306053
7/18/2024,10:41:56 AM,25,8,12,4,1,30,0,0,192,3,351,453609,276690,297336,38560,464249,0,0,407658,31989,306017,453615,276738,297439,39041,464279,0,0,407700,32031,306053
7/18/2024,10:41:56 AM,25,8,12,4,1,31,0,0,192,3,351,453609,276690,297336,38560,464338,0,0,407658,31989,306017,453615,276738,297439,39041,464362,0,0,407700,32031,306053
7/18/2024,10:41:56 AM,25,8,12,4,1,32,0,0,192,3,351,453609,276690,297336,38560,464426,0,0,407658,31989,306017,453615,276738,297439,39041,464450,0,0,407700,32031,306053
7/18/2024,10:41:57 AM,25,8,12,4,1,33,0,0,192,3,351,453609,276690,297336,38560,464509,0,0,407658,31989,306017,453615,276738,297439,39041,464539,0,0,407700,32031,306053
7/18/2024,10:41:57 AM,25,8,12,4,1,34,0,0,192,3,351,453609,276690,297336,38560,464804,0,0,407658,31989,306017,453615,276738,297439,39041,464822,0,0,407700,32031,306053
7/18/2024,10:41:57 AM,25,8,12,4,1,35,0,0,192,3,351,453609,276690,297336,38560,464884,0,0,407658,31989,306017,453615,276738,297439,39041,464921,0,0,407700,32031,306053
7/18/2024,10:41:58 AM,25,8,12,4,1,36,0,0,192,3,351,453609,276690,297336,38560,464986,0,0,407658,31989,306017,453615,276738,297439,39041,465016,0,0,407700,32031,306053
7/18/2024,10:41:58 AM,25,8,12,4,1,37,0,0,192,3,351,453609,276690,297336,38560,465487,0,0,407658,31989,306017,453615,276738,297439,39041,465517,0,0,407700,32031,306053
7/18/2024,10:41:58 AM,25,8,12,4,1,38,0,0,192,3,351,453609,276690,297336,38560,465592,0,0,407658,31989,306017,453615,276738,297439,39041,465623,0,0,407700,32031,306053
7/18/2024,10:41:58 AM,25,8,12,4,1,39,0,0,192,3,351,453609,276690,297336,38560,465807,0,0,407658,31989,306017,453615,276738,297439,39041,465831,0,0,407700,32031,306053
7/18/2024,10:41:58 AM,25,8,12,4,1,40,0,0,192,3,351,453609,276690,297336,38560,465906,0,0,407658,31989,306017,453615,276738,297439,39041,465954,0,0,407700,32031,306053
7/18/2024,10:41:58 AM,25,8,12,4,1,41,0,0,192,3,351,453609,276690,297336,38560,466026,0,0,407658,31989,306017,453615,276738,297439,39041,466062,0,0,407700,32031,306053
7/18/2024,10:41:58 AM,25,8,12,4,1,42,0,0,192,3,351,453609,276690,297336,38560,466145,0,0,407658,31989,306017,453615,276738,297439,39041,466163,0,0,407700,32031,306053
7/18/2024,10:41:58 AM,25,8,12,4,1,43,0,0,192,3,351,453609,276690,297336,38560,466243,0,0,407658,31989,306017,453615,276738,297439,39041,466286,0,0,407700,32031,306053
7/18/2024,10:41:58 AM,25,8,12,4,1,44,0,0,192,3,351,453609,276690,297336,38560,466363,0,0,407658,31989,306017,453615,276738,297439,39041,466393,0,0,407700,32031,306053
7/18/2024,10:41:59 AM,25,8,12,4,1,45,0,0,192,3,351,453609,276690,297336,38560,466475,0,0,407658,31989,306017,453615,276738,297439,39041,466505,0,0,407700,32031,306053
7/18/2024,10:41:59 AM,25,8,12,4,1,46,0,0,192,3,351,453609,276690,297336,38560,466805,0,0,407658,31989,306017,453615,276738,297439,39041,466835,0,0,407700,32031,306053
7/18/2024,10:41:59 AM,25,8,12,4,1,47,0,0,192,3,351,453609,276690,297336,38560,466913,0,0,407658,31989,306017,453615,276738,297439,39041,466937,0,0,407700,32031,306053
7/18/2024,10:42:00 AM,25,8,12,4,1,48,0,0,192,3,351,453609,276690,297336,38560,467012,0,0,407658,31989,306017,453615,276738,297439,39041,467054,0,0,407700,32031,306053
7/18/2024,10:41:59 AM,25,8,12,4,1,49,0,0,192,3,351,453609,276690,297336,38560,467143,0,0,407658,31989,306017,453615,276738,297439,39041,467173,0,0,407700,32031,306053
7/18/2024,10:41:59 AM,25,8,12,4,1,50,0,0,192,3,351,453609,276690,297336,38560,467258,0,0,407658,31989,306017,453615,276738,297439,39041,467300,0,0,407700,32031,306053
7/18/2024,10:41:59 AM,25,8,12,4,1,51,0,0,192,3,351,453609,276690,297336,38560,467376,0,0,407658,31989,306017,453615,276738,297439,39041,467412,0,0,407700,32031,306053
7/18/2024,10:42:00 AM,25,8,12,4,1,52,0,0,192,3,351,453609,276690,297336,38560,467615,0,0,407658,31989,306017,453615,276738,297439,39041,467663,0,0,407700,32031,306053
7/18/2024,10:42:00 AM,25,8,12,4,1,53,0,0,192,3,351,453609,276690,297336,38560,467758,0,0,407658,31989,306017,453615,276738,297439,39041,467776,0,0,407700,32031,306053
7/18/2024,10:42:00 AM,25,8,12,4,1,54,0,0,192,3,351,453609,276690,297336,38560,467859,0,0,407658,31989,306017,453615,276738,297439,39041,467914,0,0,407700,32031,306053
7/18/2024,10:42:01 AM,25,8,12,4,1,55,0,0,192,3,351,453609,276690,297336,38560,468002,0,0,407658,31989,306017,453615,276738,297439,39041,468026,0,0,407700,32031,306053
7/18/2024,10:42:10 AM,25,8,12,4,1,56,0,0,192,3,351,453609,276690,297336,38560,477669,0,0,407658,31989,306017,453615,276738,297439,39041,477699,0,0,407700,32031,306053
7/18/2024,10:42:10 AM,25,8,12,4,1,57,0,0,192,3,351,453609,276690,297336,38560,477764,0,0,407658,31989,306017,453615,276738,297439,39041,477776,0,0,407700,32031,306053
7/18/2024,10:42:10 AM,25,8,12,4,1,58,0,0,192,3,351,453609,276690,297336,38560,478225,0,0,407658,31989,306017,453615,276738,297439,39041,478249,0,0,407700,32031,306053
7/18/2024,10:42:10 AM,25,8,12,4,1,59,0,0,192,3,351,453609,276690,297336,38560,478319,0,0,407658,31989,306017,453615,276738,297439,39041,478355,0,0,407700,32031,306053
7/18/2024,10:42:11 AM,25,8,12,4,1,60,0,0,192,3,351,453609,276690,297336,38560,478419,0,0,407658,31989,306017,453615,276738,297439,39041,478467,0,0,407700,32031,306053
7/18/2024,10:42:11 AM,25,8,12,4,1,61,0,0,192,3,351,453609,276690,297336,38560,478530,0,0,407658,31989,306017,453615,276738,297439,39041,478560,0,0,407700,32031,306053
7/18/2024,10:42:11 AM,25,8,12,4,1,62,0,0,192,3,351,453609,276690,297336,38560,478632,0,0,407658,31989,306017,453615,276738,297439,39041,478674,0,0,407700,32031,306053
7/18/2024,10:42:11 AM,25,8,12,4,1,63,0,0,192,3,351,453609,276690,297336,38560,478751,0,0,407658,31989,306017,453615,276738,297439,39041,478781,0,0,407700,32031,306053
7/18/2024,10:42:11 AM,25,8,12,4,1,64,0,0,192,3,351,453609,276690,297336,38560,478862,0,0,407658,31989,306017,453615,276738,297439,39041,478893,0,0,407700,32031,306053
7/18/2024,10:42:11 AM,25,8,12,4,1,65,0,0,192,3,351,453609,276690,297336,38560,478964,0,0,407658,31989,306017,453615,276738,297439,39041,479000,0,0,407700,32031,306053
7/18/2024,10:42:11 AM,25,8,12,4,1,66,0,0,192,3,351,453609,276690,297336,38560,479069,0,0,407658,31989,306017,453615,276738,297439,39041,479105,0,0,407700,32031,306053
7/18/2024,10:42:11 AM,25,8,12,4,1,67,0,0,192,3,351,453609,276690,297336,38560,479178,0,0,407658,31989,306017,453615,276738,297439,39041,479196,0,0,407700,32031,306053
7/18/2024,10:42:11 AM,25,8,12,4,1,68,0,0,192,3,351,453609,276690,297336,38560,479279,0,0,407658,31989,306017,453615,276738,297439,39041,479309,0,0,407700,32031,306053
7/18/2024,10:42:11 AM,25,8,12,4,1,69,0,0,192,3,351,453609,276690,297336,38560,479389,0,0,407658,31989,306017,453615,276738,297439,39041,479425,0,0,407700,32031,306053
7/18/2024,10:42:12 AM,25,8,12,4,1,70,0,0,192,3,351,453609,276690,297336,38560,479492,0,0,407658,31989,306017,453615,276738,297439,39041,479529,0,0,407700,32031,306053
7/18/2024,10:42:12 AM,25,8,12,4,1,71,0,0,192,3,351,453609,276690,297336,38560,479607,0,0,407658,31989,306017,453615,276738,297439,39041,479650,0,0,407700,32031,306053
7/18/2024,10:42:12 AM,25,8,12,4,1,72,0,0,192,3,351,453609,276690,297336,38560,479838,0,0,407658,31989,306017,453615,276738,297439,39041,479880,0,0,407700,32031,306053
7/18/2024,10:42:12 AM,25,8,12,4,1,73,0,0,192,3,351,453609,276690,297336,38560,480181,0,0,407658,31989,306017,453615,276738,297439,39041,480223,0,0,407700,32031,306053
7/18/2024,10:42:12 AM,25,8,12,4,1,74,0,0,192,3,351,453609,276690,297336,38560,480287,0,0,407658,31989,306017,453615,276738,297439,39041,480323,0,0,407700,32031,306053
7/18/2024,10:42:12 AM,25,8,12,4,1,75,0,0,192,3,351,453609,276690,297336,38560,480400,0,0,407658,31989,306017,453615,276738,297439,39041,480430,0,0,407700,32031,306053
7/18/2024,10:42:13 AM,25,8,12,4,1,76,0,0,192,3,351,453609,276690,297336,38560,480514,0,0,407658,31989,306017,453615,276738,297439,39041,480550,0,0,407700,32031,306053
7/18/2024,10:42:13 AM,25,8,12,4,1,77,0,0,192,3,351,453609,276690,297336,38560,480636,0,0,407658,31989,306017,453615,276738,297439,39041,480685,0,0,407700,32031,306053
7/18/2024,10:42:13 AM,25,8,12,4,1,78,0,0,192,3,351,453609,276690,297336,38560,480895,0,0,407658,31989,306017,453615,276738,297439,39041,480931,0,0,407700,32031,306053
7/18/2024,10:42:13 AM,25,8,12,4,1,79,0,0,192,3,351,453609,276690,297336,38560,481232,0,0,407658,31989,306017,453615,276738,297439,39041,481274,0,0,407700,32031,306053
7/18/2024,10:42:14 AM,25,8,12,4,1,80,0,0,192,3,351,453609,276690,297336,38560,481691,0,0,407658,31989,306017,453615,276738,297439,39041,481733,0,0,407700,32031,306053
7/18/2024,10:42:14 AM,25,8,12,4,1,81,0,0,192,3,351,453609,276690,297336,38560,481821,0,0,407658,31989,306017,453615,276738,297439,39041,481857,0,0,407700,32031,306053
7/18/2024,10:42:14 AM,25,8,12,4,1,82,0,0,192,3,351,453609,276690,297336,38560,481949,0,0,407658,31989,306017,453615,276738,297439,39041,481991,0,0,407700,32031,306053
7/18/2024,10:42:14 AM,25,8,12,4,1,83,0,0,192,3,351,453609,276690,297336,38560,482080,0,0,407658,31989,306017,453615,276738,297439,39041,482117,0,0,407700,32031,306053
7/18/2024,10:42:14 AM,25,8,12,4,1,84,0,0,192,3,351,453609,276690,297336,38560,482358,0,0,407658,31989,306017,453615,276738,297439,39041,482388,0,0,407700,32031,306053
7/18/2024,10:42:15 AM,25,8,12,4,1,85,0,0,192,3,351,453609,276690,297336,38560,482462,0,0,407658,31989,306017,453615,276738,297439,39041,482492,0,0,407700,32031,306053
7/18/2024,10:42:15 AM,25,8,12,4,1,86,0,0,192,3,351,453609,276690,297336,38560,482564,0,0,407658,31989,306017,453615,276738,297439,39041,482612,0,0,407700,32031,306053
7/18/2024,10:42:15 AM,25,8,12,4,1,87,0,0,192,3,351,453609,276690,297336,38560,482708,0,0,407658,31989,306017,453615,276738,297439,39041,482732,0,0,407700,32031,306053
7/18/2024,10:46:43 AM,24.5,8,12,4,2,87,0,0,192,3,351,453609,276690,297336,750511,482708,0,0,407658,31989,306017,453615,276738,297439,750553,482732,0,0,407700,32031,306053
7/18/2024,10:48:36 AM,24.5,8,12,4,2,87,0,0,192,4,351,453609,276690,297336,750511,482708,0,0,407658,863734,306017,453615,276738,297439,750553,482732,0,0,407700,863782,306053
7/18/2024,10:48:36 AM,24.5,8,12,4,2,87,0,0,192,5,351,453609,276690,297336,750511,482708,0,0,407658,863863,306017,453615,276738,297439,750553,482732,0,0,407700,863899,306053
7/18/2024,10:48:37 AM,24.5,8,12,4,2,87,0,0,192,6,351,453609,276690,297336,750511,482708,0,0,407658,864011,306017,453615,276738,297439,750553,482732,0,0,407700,864035,306053
7/18/2024,10:49:05 AM,24.25,8,12,5,2,87,0,0,192,6,351,453609,276690,893277,750511,482708,0,0,407658,864011,306017,453615,276738,893295,750553,482732,0,0,407700,864035,306053
7/18/2024,10:51:18 AM,24.25,8,12,5,2,87,0,0,193,6,351,453609,276690,893277,750511,482708,0,0,1026307,864011,306017,453615,276738,893295,750553,482732,0,0,1026434,864035,306053
7/18/2024,10:51:44 AM,24.25,8,12,5,2,87,0,0,194,6,351,453609,276690,893277,750511,482708,0,0,1051564,864011,306017,453615,276738,893295,750553,482732,0,0,1051576,864035,306053
7/18/2024,10:51:44 AM,24.25,8,12,5,2,87,0,0,195,6,351,453609,276690,893277,750511,482708,0,0,1051689,864011,306017,453615,276738,893295,750553,482732,0,0,1051695,864035,306053
7/18/2024,10:51:44 AM,24.25,8,12,5,2,87,0,0,196,6,351,453609,276690,893277,750511,482708,0,0,1051754,864011,306017,453615,276738,893295,750553,482732,0,0,1051778,864035,306053
7/18/2024,10:51:45 AM,24.25,8,12,5,2,87,0,0,197,6,351,453609,276690,893277,750511,482708,0,0,1052030,864011,306017,453615,276738,893295,750553,482732,0,0,1052054,864035,306053
7/18/2024,10:52:04 AM,24.25,8,12,5,2,87,0,0,198,6,351,453609,276690,893277,750511,482708,0,0,1071560,864011,306017,453615,276738,893295,750553,482732,0,0,1071590,864035,306053
7/18/2024,10:52:04 AM,24.25,8,12,5,2,87,0,0,199,6,351,453609,276690,893277,750511,482708,0,0,1071660,864011,306017,453615,276738,893295,750553,482732,0,0,1071690,864035,306053
7/18/2024,10:52:04 AM,24.25,8,12,5,2,87,0,0,200,6,351,453609,276690,893277,750511,482708,0,0,1072015,864011,306017,453615,276738,893295,750553,482732,0,0,1072057,864035,306053
7/18/2024,10:52:05 AM,24.25,8,12,5,2,87,0,0,201,6,351,453609,276690,893277,750511,482708,0,0,1072471,864011,306017,453615,276738,893295,750553,482732,0,0,1072935,864035,306053
7/18/2024,10:54:01 AM,24.25,8,12,5,2,87,0,0,202,6,351,453609,276690,893277,750511,482708,0,0,1188612,864011,306017,453615,276738,893295,750553,482732,0,0,1188636,864035,306053
7/18/2024,10:54:07 AM,24.25,8,12,5,2,87,0,0,202,7,351,453609,276690,893277,750511,482708,0,0,1188612,1194431,306017,453615,276738,893295,750553,482732,0,0,1188636,1194847,306053
7/18/2024,10:59:16 AM,24,8,12,5,2,87,0,0,202,8,351,453609,276690,893277,750511,482708,0,0,1188612,1504943,306017,453615,276738,893295,750553,482732,0,0,1188636,1504985,306053
7/18/2024,10:59:16 AM,24,8,12,5,2,87,0,0,202,9,351,453609,276690,893277,750511,482708,0,0,1188612,1505057,306017,453615,276738,893295,750553,482732,0,0,1188636,1505093,306053
7/18/2024,10:59:17 AM,24,8,12,5,2,87,0,0,202,10,351,453609,276690,893277,750511,482708,0,0,1188612,1505168,306017,453615,276738,893295,750553,482732,0,0,1188636,1505186,306053
