MM-DD-YYYY,HH:MM:SS.000,Temp,WT17_Count,ADH16_Count,WT16_Count,WT15_Count,ADH18_Count,ADH17_Count,ADH19_Count,WT17_Start,ADH16_Start,WT16_Start,WT15_Start,ADH18_Start,ADH17_Start,ADH19_Start,WT17_Stop,ADH16_Stop,WT16_Stop,WT15_Stop,ADH18_Stop,ADH17_Stop,ADH19_Stop
1/28/25,45:31.8,24.25,4,124,19,15,3,10,207,76044,113951,129490,151091,102877,78750,157721,76508,113963,129502,151429,102889,78893,157763
1/28/25,45:31.9,24.25,4,124,19,15,3,10,208,76044,113951,129490,151091,102877,78750,158020,76508,113963,129502,151429,102889,78893,158056
1/28/25,45:31.2,24.25,4,124,19,15,3,10,209,76044,113951,129490,151091,102877,78750,158181,76508,113963,129502,151429,102889,78893,158217
1/28/25,45:32.7,24.25,4,124,19,15,3,10,210,76044,113951,129490,151091,102877,78750,158658,76508,113963,129502,151429,102889,78893,158707
1/28/25,45:32.9,24.25,4,124,19,15,3,10,211,76044,113951,129490,151091,102877,78750,158771,76508,113963,129502,151429,102889,78893,158819
1/28/25,45:33.0,24.25,4,124,19,15,3,10,212,76044,113951,129490,151091,102877,78750,158889,76508,113963,129502,151429,102889,78893,158925
1/28/25,45:32.1,24.25,4,124,19,15,3,10,213,76044,113951,129490,151091,102877,78750,159017,76508,113963,129502,151429,102889,78893,159084
1/28/25,45:33.7,24.25,4,124,19,15,3,10,214,76044,113951,129490,151091,102877,78750,159632,76508,113963,129502,151429,102889,78893,159668
1/28/25,45:33.1,24.25,4,124,19,15,3,10,215,76044,113951,129490,151091,102877,78750,159955,76508,113963,129502,151429,102889,78893,159979
1/28/25,45:34.7,24.25,4,124,19,15,3,10,216,76044,113951,129490,151091,102877,78750,160535,76508,113963,129502,151429,102889,78893,160656
1/28/25,45:34.8,24.25,4,124,19,15,3,10,217,76044,113951,129490,151091,102877,78750,160720,76508,113963,129502,151429,102889,78893,160750
1/28/25,45:34.9,24.25,4,124,19,15,3,10,218,76044,113951,129490,151091,102877,78750,160818,76508,113963,129502,151429,102889,78893,160848
1/28/25,45:35.0,24.25,4,124,19,15,3,10,219,76044,113951,129490,151091,102877,78750,160943,76508,113963,129502,151429,102889,78893,160955
1/28/25,45:34.1,24.25,4,124,19,15,3,10,220,76044,113951,129490,151091,102877,78750,161037,76508,113963,129502,151429,102889,78893,161085
1/28/25,45:34.2,24.25,4,124,19,15,3,10,221,76044,113951,129490,151091,102877,78750,161166,76508,113963,129502,151429,102889,78893,161215
1/28/25,45:35.7,24.25,4,124,19,15,3,10,222,76044,113951,129490,151091,102877,78750,161658,76508,113963,129502,151429,102889,78893,161689
1/28/25,45:35.2,24.25,4,124,19,15,3,10,223,76044,113951,129490,151091,102877,78750,162145,76508,113963,129502,151429,102889,78893,162163
1/28/25,46:02.9,24.25,4,124,19,15,4,10,223,76044,113951,129490,151091,188812,78750,162145,76508,113963,129502,151429,188848,78893,162163
1/28/25,46:02.1,24.25,4,124,19,15,5,10,223,76044,113951,129490,151091,189012,78750,162145,76508,113963,129502,151429,189072,78893,162163
1/28/25,46:07.2,24.25,4,125,19,15,5,10,223,76044,194125,129490,151091,189012,78750,162145,76508,194192,129502,151429,189072,78893,162163
1/28/25,46:08.5,24.25,4,126,19,15,5,10,223,76044,194432,129490,151091,189012,78750,162145,76508,194468,129502,151429,189072,78893,162163
1/28/25,46:08.6,24.25,4,127,19,15,5,10,223,76044,194550,129490,151091,189012,78750,162145,76508,194562,129502,151429,189072,78893,162163
1/28/25,46:21.4,24.25,4,127,19,16,5,10,223,76044,194550,129490,208131,189012,78750,162145,76508,194562,129502,208408,189072,78893,162163
1/28/25,46:52.2,24.25,4,127,20,16,5,10,223,76044,194550,239133,208131,189012,78750,162145,76508,194562,239158,208408,189072,78893,162163
1/28/25,46:58.4,24.25,4,127,21,16,5,10,223,76044,194550,245346,208131,189012,78750,162145,76508,194562,245395,208408,189072,78893,162163
1/28/25,47:03.4,24.25,4,127,22,16,5,10,223,76044,194550,250355,208131,189012,78750,162145,76508,194562,250379,208408,189072,78893,162163
1/28/25,47:04.6,24.25,4,127,23,16,5,10,223,76044,194550,250509,208131,189012,78750,162145,76508,194562,250539,208408,189072,78893,162163
1/28/25,47:04.7,24.25,4,127,24,16,5,10,223,76044,194550,250645,208131,189012,78750,162145,76508,194562,250681,208408,189072,78893,162163
1/28/25,47:05.9,24.25,4,127,25,16,5,10,223,76044,194550,251811,208131,189012,78750,162145,76508,194562,251853,208408,189072,78893,162163
1/28/25,47:05.2,24.25,4,127,26,16,5,10,223,76044,194550,251925,208131,189012,78750,162145,76508,194562,252184,208408,189072,78893,162163
1/28/25,47:44.4,24,4,127,26,16,5,10,224,76044,194550,251925,208131,189012,78750,290807,76508,194562,252184,208408,189072,78893,291362
1/28/25,48:13.8,24,4,127,27,16,5,10,224,76044,194550,319630,208131,189012,78750,290807,76508,194562,320040,208408,189072,78893,291362
1/28/25,48:28.5,24,4,128,27,16,5,10,224,76044,335416,319630,208131,189012,78750,290807,76508,335458,320040,208408,189072,78893,291362
1/28/25,48:30.0,24,4,129,27,16,5,10,224,76044,335906,319630,208131,189012,78750,290807,76508,335942,320040,208408,189072,78893,291362
1/28/25,48:29.8,24,4,130,27,16,5,10,224,76044,336010,319630,208131,189012,78750,290807,76508,336047,320040,208408,189072,78893,291362
1/28/25,48:29.2,24,4,131,27,16,5,10,224,76044,336103,319630,208131,189012,78750,290807,76508,336145,320040,208408,189072,78893,291362
1/28/25,48:29.5,24,4,132,27,16,5,10,224,76044,336400,319630,208131,189012,78750,290807,76508,336442,320040,208408,189072,78893,291362
1/28/25,48:30.6,24,4,133,27,16,5,10,224,76044,336506,319630,208131,189012,78750,290807,76508,336548,320040,208408,189072,78893,291362
1/28/25,48:30.9,24,4,134,27,16,5,10,224,76044,336828,319630,208131,189012,78750,290807,76508,336865,320040,208408,189072,78893,291362
1/28/25,48:30.3,24,4,135,27,16,5,10,224,76044,336944,319630,208131,189012,78750,290807,76508,336987,320040,208408,189072,78893,291362
1/28/25,48:30.3,24,4,136,27,16,5,10,224,76044,337211,319630,208131,189012,78750,290807,76508,337247,320040,208408,189072,78893,291362
1/28/25,49:23.8,24,4,136,27,17,5,10,224,76044,337211,319630,389467,189012,78750,290807,76508,337247,320040,389793,189072,78893,291362
1/28/25,49:26.2,24,4,137,27,17,5,10,224,76044,393188,319630,389467,189012,78750,290807,76508,393213,320040,389793,189072,78893,291362
1/28/25,49:27.6,24,4,138,27,17,5,10,224,76044,393996,319630,389467,189012,78750,290807,76508,394027,320040,389793,189072,78893,291362
1/28/25,49:27.5,24,4,139,27,17,5,10,224,76044,394448,319630,389467,189012,78750,290807,76508,394478,320040,389793,189072,78893,291362
1/28/25,49:29.0,24,4,140,27,17,5,10,224,76044,394704,319630,389467,189012,78750,290807,76508,394939,320040,389793,189072,78893,291362
1/28/25,49:28.2,24,4,141,27,17,5,10,224,76044,395093,319630,389467,189012,78750,290807,76508,395147,320040,389793,189072,78893,291362
1/28/25,49:28.3,24,4,142,27,17,5,10,224,76044,395226,319630,389467,189012,78750,290807,76508,395256,320040,389793,189072,78893,291362
1/28/25,49:29.6,24,4,143,27,17,5,10,224,76044,395510,319630,389467,189012,78750,290807,76508,395576,320040,389793,189072,78893,291362
1/28/25,49:29.9,24,4,144,27,17,5,10,224,76044,395634,319630,389467,189012,78750,290807,76508,395821,320040,389793,189072,78893,291362
1/28/25,49:29.5,24,4,145,27,17,5,10,224,76044,396398,319630,389467,189012,78750,290807,76508,396416,320040,389793,189072,78893,291362
1/28/25,49:30.5,24,4,146,27,17,5,10,224,76044,396475,319630,389467,189012,78750,290807,76508,396487,320040,389793,189072,78893,291362
1/28/25,49:30.6,24,4,147,27,17,5,10,224,76044,396580,319630,389467,189012,78750,290807,76508,396610,320040,389793,189072,78893,291362
1/28/25,49:30.2,24,4,148,27,17,5,10,224,76044,397183,319630,389467,189012,78750,290807,76508,397207,320040,389793,189072,78893,291362
1/28/25,49:33.7,24,4,149,27,17,5,10,224,76044,399670,319630,389467,189012,78750,290807,76508,399707,320040,389793,189072,78893,291362
1/28/25,49:33.9,24,4,150,27,17,5,10,224,76044,399781,319630,389467,189012,78750,290807,76508,399829,320040,389793,189072,78893,291362
1/28/25,49:34.0,24,4,151,27,17,5,10,224,76044,399895,319630,389467,189012,78750,290807,76508,399937,320040,389793,189072,78893,291362
1/28/25,49:33.4,24,4,152,27,17,5,10,224,76044,400289,319630,389467,189012,78750,290807,76508,400319,320040,389793,189072,78893,291362
1/28/25,49:34.8,24,4,153,27,17,5,10,224,76044,400685,319630,389467,189012,78750,290807,76508,400727,320040,389793,189072,78893,291362
1/28/25,49:51.2,24,4,153,27,18,5,10,224,76044,400685,319630,417958,189012,78750,290807,76508,400727,320040,417982,189072,78893,291362
1/28/25,49:56.6,24,4,153,27,19,5,10,224,76044,400685,319630,422505,189012,78750,290807,76508,400727,320040,422535,189072,78893,291362
1/28/25,49:56.2,24,4,153,27,20,5,10,224,76044,400685,319630,423159,189012,78750,290807,76508,400727,320040,423171,189072,78893,291362
1/28/25,49:58.8,24,4,153,27,21,5,10,224,76044,400685,319630,424692,189012,78750,290807,76508,400727,320040,424740,189072,78893,291362
1/28/25,49:58.3,24,4,153,27,22,5,10,224,76044,400685,319630,425258,189012,78750,290807,76508,400727,320040,425288,189072,78893,291362
1/28/25,49:59.7,24,4,153,27,23,5,10,224,76044,400685,319630,425370,189012,78750,290807,76508,400727,320040,425635,189072,78893,291362
1/28/25,50:00.6,24,4,153,27,24,5,10,224,76044,400685,319630,426344,189012,78750,290807,76508,400727,320040,426585,189072,78893,291362
1/28/25,50:09.1,24,4,153,27,25,5,10,224,76044,400685,319630,436053,189012,78750,290807,76508,400727,320040,436114,189072,78893,291362
1/28/25,50:10.9,24,4,153,27,26,5,10,224,76044,400685,319630,436822,189012,78750,290807,76508,400727,320040,436865,189072,78893,291362
1/28/25,50:10.3,24,4,153,27,27,5,10,224,76044,400685,319630,437212,189012,78750,290807,76508,400727,320040,437273,189072,78893,291362
1/28/25,50:11.5,24,4,153,27,28,5,10,224,76044,400685,319630,437330,189012,78750,290807,76508,400727,320040,437504,189072,78893,291362
1/28/25,50:32.5,24,4,154,27,28,5,10,224,76044,459400,319630,437330,189012,78750,290807,76508,459424,320040,437504,189072,78893,291362
1/28/25,50:33.7,24,4,155,27,28,5,10,224,76044,459588,319630,437330,189012,78750,290807,76508,459624,320040,437504,189072,78893,291362
1/28/25,50:33.8,24,4,156,27,28,5,10,224,76044,459694,319630,437330,189012,78750,290807,76508,459748,320040,437504,189072,78893,291362
1/28/25,50:37.8,24,4,157,27,28,5,10,224,76044,463704,319630,437330,189012,78750,290807,76508,463722,320040,437504,189072,78893,291362
1/28/25,51:07.4,24,4,158,27,28,5,10,224,76044,494337,319630,437330,189012,78750,290807,76508,494379,320040,437504,189072,78893,291362
1/28/25,51:07.5,24,4,159,27,28,5,10,224,76044,494458,319630,437330,189012,78750,290807,76508,494464,320040,437504,189072,78893,291362
1/28/25,51:08.7,24,4,160,27,28,5,10,224,76044,494632,319630,437330,189012,78750,290807,76508,494680,320040,437504,189072,78893,291362
1/28/25,51:08.8,24,4,161,27,28,5,10,224,76044,494732,319630,437330,189012,78750,290807,76508,494774,320040,437504,189072,78893,291362
1/28/25,51:08.9,24,4,162,27,28,5,10,224,76044,494832,319630,437330,189012,78750,290807,76508,494868,320040,437504,189072,78893,291362
1/28/25,51:08.7,24,4,163,27,28,5,10,224,76044,494920,319630,437330,189012,78750,290807,76508,494974,320040,437504,189072,78893,291362
1/28/25,51:08.1,24,4,164,27,28,5,10,224,76044,495026,319630,437330,189012,78750,290807,76508,495080,320040,437504,189072,78893,291362
1/28/25,51:08.3,24,4,165,27,28,5,10,224,76044,495260,319630,437330,189012,78750,290807,76508,495302,320040,437504,189072,78893,291362
1/28/25,51:08.4,24,4,166,27,28,5,10,224,76044,495360,319630,437330,189012,78750,290807,76508,495402,320040,437504,189072,78893,291362
1/28/25,51:08.5,24,4,167,27,28,5,10,224,76044,495465,319630,437330,189012,78750,290807,76508,495496,320040,437504,189072,78893,291362
1/28/25,51:09.7,24,4,168,27,28,5,10,224,76044,495664,319630,437330,189012,78750,290807,76508,495706,320040,437504,189072,78893,291362
1/28/25,51:09.8,24,4,169,27,28,5,10,224,76044,495761,319630,437330,189012,78750,290807,76508,495803,320040,437504,189072,78893,291362
1/28/25,51:09.3,24,4,170,27,28,5,10,224,76044,495951,319630,437330,189012,78750,290807,76508,495999,320040,437504,189072,78893,291362
1/28/25,51:09.1,24,4,171,27,28,5,10,224,76044,496055,319630,437330,189012,78750,290807,76508,496109,320040,437504,189072,78893,291362
1/28/25,51:09.2,24,4,172,27,28,5,10,224,76044,496167,319630,437330,189012,78750,290807,76508,496209,320040,437504,189072,78893,291362
1/28/25,51:09.4,24,4,173,27,28,5,10,224,76044,496295,319630,437330,189012,78750,290807,76508,496325,320040,437504,189072,78893,291362
1/28/25,51:09.5,24,4,174,27,28,5,10,224,76044,496395,319630,437330,189012,78750,290807,76508,496437,320040,437504,189072,78893,291362
1/28/25,51:10.9,24,4,175,27,28,5,10,224,76044,496798,319630,437330,189012,78750,290807,76508,496840,320040,437504,189072,78893,291362
1/28/25,51:11.0,24,4,176,27,28,5,10,224,76044,496895,319630,437330,189012,78750,290807,76508,496937,320040,437504,189072,78893,291362
1/28/25,51:10.2,24,4,177,27,28,5,10,224,76044,497158,319630,437330,189012,78750,290807,76508,497200,320040,437504,189072,78893,291362
1/28/25,51:10.3,24,4,178,27,28,5,10,224,76044,497264,319630,437330,189012,78750,290807,76508,497312,320040,437504,189072,78893,291362
1/28/25,51:10.4,24,4,179,27,28,5,10,224,76044,497386,319630,437330,189012,78750,290807,76508,497416,320040,437504,189072,78893,291362
1/28/25,51:11.6,24,4,180,27,28,5,10,224,76044,497510,319630,437330,189012,78750,290807,76508,497540,320040,437504,189072,78893,291362
1/28/25,51:11.7,24,4,181,27,28,5,10,224,76044,497604,319630,437330,189012,78750,290807,76508,497647,320040,437504,189072,78893,291362
1/28/25,51:11.2,24,4,182,27,28,5,10,224,76044,498151,319630,437330,189012,78750,290807,76508,498187,320040,437504,189072,78893,291362
1/28/25,51:11.3,24,4,183,27,28,5,10,224,76044,498245,319630,437330,189012,78750,290807,76508,498281,320040,437504,189072,78893,291362
1/28/25,51:12.5,24,4,184,27,28,5,10,224,76044,498453,319630,437330,189012,78750,290807,76508,498501,320040,437504,189072,78893,291362
1/28/25,51:12.6,24,4,185,27,28,5,10,224,76044,498585,319630,437330,189012,78750,290807,76508,498603,320040,437504,189072,78893,291362
1/28/25,51:13.3,24,4,186,27,28,5,10,224,76044,500206,319630,437330,189012,78750,290807,76508,500296,320040,437504,189072,78893,291362
1/28/25,51:17.6,24,4,187,27,28,5,10,224,76044,503538,319630,437330,189012,78750,290807,76508,503568,320040,437504,189072,78893,291362
1/28/25,51:17.7,24,4,188,27,28,5,10,224,76044,503625,319630,437330,189012,78750,290807,76508,503656,320040,437504,189072,78893,291362
1/28/25,51:28.2,24,5,188,27,28,5,10,224,514595,503625,319630,437330,189012,78750,290807,515143,503656,320040,437504,189072,78893,291362
1/28/25,52:49.1,24,5,188,27,28,5,10,225,514595,503625,319630,437330,189012,78750,596001,515143,503656,320040,437504,189072,78893,596091
1/28/25,55:10.6,24,5,188,27,28,5,10,226,514595,503625,319630,437330,189012,78750,736574,515143,503656,320040,437504,189072,78893,736592
1/28/25,55:10.7,24,5,188,27,28,5,10,227,514595,503625,319630,437330,189012,78750,736667,515143,503656,320040,437504,189072,78893,736685
1/28/25,55:11.8,23.75,5,188,27,28,5,10,228,514595,503625,319630,437330,189012,78750,737705,515143,503656,320040,437504,189072,78893,737730
1/28/25,55:11.9,23.75,5,188,27,28,5,10,229,514595,503625,319630,437330,189012,78750,737794,515143,503656,320040,437504,189072,78893,737824
1/28/25,55:12.0,23.75,5,188,27,28,5,10,230,514595,503625,319630,437330,189012,78750,737882,515143,503656,320040,437504,189072,78893,737918
1/28/25,55:11.4,23.75,5,188,27,28,5,10,231,514595,503625,319630,437330,189012,78750,737974,515143,503656,320040,437504,189072,78893,738010
1/28/25,55:23.1,23.75,5,189,27,28,5,10,231,514595,750085,319630,437330,189012,78750,737974,515143,750097,320040,437504,189072,78893,738010
1/28/25,55:23.2,23.75,5,190,27,28,5,10,231,514595,750166,319630,437330,189012,78750,737974,515143,750203,320040,437504,189072,78893,738010
1/28/25,55:23.3,23.75,5,191,27,28,5,10,231,514595,750255,319630,437330,189012,78750,737974,515143,750279,320040,437504,189072,78893,738010
1/28/25,55:24.6,23.75,5,192,27,28,5,10,231,514595,750499,319630,437330,189012,78750,737974,515143,750536,320040,437504,189072,78893,738010
1/28/25,55:24.7,23.75,5,193,27,28,5,10,231,514595,750604,319630,437330,189012,78750,737974,515143,750646,320040,437504,189072,78893,738010
1/28/25,55:24.8,23.75,5,194,27,28,5,10,231,514595,750710,319630,437330,189012,78750,737974,515143,750746,320040,437504,189072,78893,738010
1/28/25,55:24.9,23.75,5,195,27,28,5,10,231,514595,750811,319630,437330,189012,78750,737974,515143,750847,320040,437504,189072,78893,738010
1/28/25,55:25.0,23.75,5,196,27,28,5,10,231,514595,750908,319630,437330,189012,78750,737974,515143,750944,320040,437504,189072,78893,738010
1/28/25,55:24.7,23.75,5,197,27,28,5,10,231,514595,751009,319630,437330,189012,78750,737974,515143,751039,320040,437504,189072,78893,738010
1/28/25,55:24.3,23.75,5,198,27,28,5,10,231,514595,751199,319630,437330,189012,78750,737974,515143,751229,320040,437504,189072,78893,738010
1/28/25,55:24.4,23.75,5,199,27,28,5,10,231,514595,751297,319630,437330,189012,78750,737974,515143,751334,320040,437504,189072,78893,738010
1/28/25,55:25.6,23.75,5,200,27,28,5,10,231,514595,751506,319630,437330,189012,78750,737974,515143,751536,320040,437504,189072,78893,738010
1/28/25,55:25.7,23.75,5,201,27,28,5,10,231,514595,751620,319630,437330,189012,78750,737974,515143,751650,320040,437504,189072,78893,738010
1/28/25,55:25.8,23.75,5,202,27,28,5,10,231,514595,751714,319630,437330,189012,78750,737974,515143,751757,320040,437504,189072,78893,738010
1/28/25,55:25.9,23.75,5,203,27,28,5,10,231,514595,751827,319630,437330,189012,78750,737974,515143,751857,320040,437504,189072,78893,738010
1/28/25,55:25.3,23.75,5,204,27,28,5,10,231,514595,751928,319630,437330,189012,78750,737974,515143,751970,320040,437504,189072,78893,738010
1/28/25,55:25.1,23.75,5,205,27,28,5,10,231,514595,752052,319630,437330,189012,78750,737974,515143,752088,320040,437504,189072,78893,738010
1/28/25,55:25.4,23.75,5,206,27,28,5,10,231,514595,752315,319630,437330,189012,78750,737974,515143,752345,320040,437504,189072,78893,738010
1/28/25,55:26.6,23.75,5,207,27,28,5,10,231,514595,752558,319630,437330,189012,78750,737974,515143,752594,320040,437504,189072,78893,738010
1/28/25,55:47.3,23.75,6,207,27,28,5,10,231,774266,752558,319630,437330,189012,78750,737974,774284,752594,320040,437504,189072,78893,738010
1/28/25,56:22.4,23.75,6,208,27,28,5,10,231,774266,809348,319630,437330,189012,78750,737974,774284,809354,320040,437504,189072,78893,738010
1/28/25,56:23.8,23.75,6,209,27,28,5,10,231,774266,809753,319630,437330,189012,78750,737974,774284,809771,320040,437504,189072,78893,738010
1/28/25,56:23.9,23.75,6,210,27,28,5,10,231,774266,809849,319630,437330,189012,78750,737974,774284,809867,320040,437504,189072,78893,738010
1/28/25,56:23.3,23.75,6,211,27,28,5,10,231,774266,810056,319630,437330,189012,78750,737974,774284,810267,320040,437504,189072,78893,738010
1/28/25,56:24.8,23.75,6,212,27,28,5,10,231,774266,810717,319630,437330,189012,78750,737974,774284,810735,320040,437504,189072,78893,738010
1/28/25,56:24.5,23.75,6,213,27,28,5,10,231,774266,810998,319630,437330,189012,78750,737974,774284,811468,320040,437504,189072,78893,738010
1/28/25,56:27.7,23.75,6,214,27,28,5,10,231,774266,813665,319630,437330,189012,78750,737974,774284,813701,320040,437504,189072,78893,738010
1/28/25,56:27.8,23.75,6,215,27,28,5,10,231,774266,813775,319630,437330,189012,78750,737974,774284,813799,320040,437504,189072,78893,738010
1/28/25,56:27.2,23.75,6,216,27,28,5,10,231,774266,814079,319630,437330,189012,78750,737974,774284,814121,320040,437504,189072,78893,738010
1/28/25,56:27.3,23.75,6,217,27,28,5,10,231,774266,814185,319630,437330,189012,78750,737974,774284,814233,320040,437504,189072,78893,738010
1/28/25,56:27.4,23.75,6,218,27,28,5,10,231,774266,814294,319630,437330,189012,78750,737974,774284,814348,320040,437504,189072,78893,738010
1/28/25,56:27.5,23.75,6,219,27,28,5,10,231,774266,814492,319630,437330,189012,78750,737974,774284,814516,320040,437504,189072,78893,738010
1/28/25,56:28.7,23.75,6,220,27,28,5,10,231,774266,814629,319630,437330,189012,78750,737974,774284,814677,320040,437504,189072,78893,738010
1/28/25,56:58.6,23.75,6,220,28,28,5,10,231,774266,814629,844546,437330,189012,78750,737974,774284,814677,844570,437504,189072,78893,738010
1/28/25,56:58.7,23.75,6,220,29,28,5,10,231,774266,814629,844640,437330,189012,78750,737974,774284,814677,844676,437504,189072,78893,738010
1/28/25,56:58.8,23.75,6,220,30,28,5,10,231,774266,814629,844758,437330,189012,78750,737974,774284,814677,844776,437504,189072,78893,738010
1/28/25,56:58.9,23.75,6,220,31,28,5,10,231,774266,814629,844841,437330,189012,78750,737974,774284,814677,844889,437504,189072,78893,738010
1/28/25,56:58.2,23.75,6,220,32,28,5,10,231,774266,814629,844955,437330,189012,78750,737974,774284,814677,844979,437504,189072,78893,738010
1/28/25,56:58.3,23.75,6,220,33,28,5,10,231,774266,814629,845235,437330,189012,78750,737974,774284,814677,845265,437504,189072,78893,738010
1/28/25,56:58.4,23.75,6,220,34,28,5,10,231,774266,814629,845344,437330,189012,78750,737974,774284,814677,845356,437504,189072,78893,738010
1/28/25,56:58.5,23.75,6,220,35,28,5,10,231,774266,814629,845422,437330,189012,78750,737974,774284,814677,845458,437504,189072,78893,738010
1/28/25,59:39.8,23.75,6,220,35,28,6,10,231,774266,814629,845422,437330,1005667,78750,737974,774284,814677,845458,437504,1005715,78893,738010
1/28/25,59:39.9,23.75,6,220,35,28,7,10,231,774266,814629,845422,437330,1005866,78750,737974,774284,814677,845458,437504,1005902,78893,738010
1/28/25,59:39.3,23.75,6,220,35,28,8,10,231,774266,814629,845422,437330,1005973,78750,737974,774284,814677,845458,437504,1005991,78893,738010
1/28/25,59:39.2,23.75,6,220,35,28,9,10,231,774266,814629,845422,437330,1006158,78750,737974,774284,814677,845458,437504,1006188,78893,738010
1/28/25,59:40.8,23.75,6,220,35,28,10,10,231,774266,814629,845422,437330,1006681,78750,737974,774284,814677,845458,437504,1006723,78893,738010
1/28/25,59:40.9,23.75,6,220,35,28,11,10,231,774266,814629,845422,437330,1006784,78750,737974,774284,814677,845458,437504,1006820,78893,738010
1/28/25,59:40.9,23.75,6,220,35,28,12,10,231,774266,814629,845422,437330,1006886,78750,737974,774284,814677,845458,437504,1006916,78893,738010
1/28/25,59:40.6,23.75,6,220,35,28,13,10,231,774266,814629,845422,437330,1006987,78750,737974,774284,814677,845458,437504,1007018,78893,738010
1/28/25,59:40.2,23.75,6,220,35,28,14,10,231,774266,814629,845422,437330,1007100,78750,737974,774284,814677,845458,437504,1007119,78893,738010
1/28/25,59:40.3,23.75,6,220,35,28,15,10,231,774266,814629,845422,437330,1007188,78750,737974,774284,814677,845458,437504,1007224,78893,738010
1/28/25,59:40.5,23.75,6,220,35,28,16,10,231,774266,814629,845422,437330,1007395,78750,737974,774284,814677,845458,437504,1007431,78893,738010
1/28/25,59:40.6,23.75,6,220,35,28,17,10,231,774266,814629,845422,437330,1007495,78750,737974,774284,814677,845458,437504,1007537,78893,738010
1/28/25,59:41.7,23.75,6,220,35,28,18,10,231,774266,814629,845422,437330,1007612,78750,737974,774284,814677,845458,437504,1007636,78893,738010
1/28/25,59:41.8,23.75,6,220,35,28,19,10,231,774266,814629,845422,437330,1007703,78750,737974,774284,814677,845458,437504,1007746,78893,738010
1/28/25,59:41.9,23.75,6,220,35,28,20,10,231,774266,814629,845422,437330,1008009,78750,737974,774284,814677,845458,437504,1008051,78893,738010
1/28/25,59:41.3,23.75,6,220,35,28,21,10,231,774266,814629,845422,437330,1008230,78750,737974,774284,814677,845458,437504,1008266,78893,738010
1/28/25,59:41.4,23.75,6,220,35,28,22,10,231,774266,814629,845422,437330,1008342,78750,737974,774284,814677,845458,437504,1008384,78893,738010
1/28/25,59:41.5,23.75,6,220,35,28,23,10,231,774266,814629,845422,437330,1008460,78750,737974,774284,814677,845458,437504,1008496,78893,738010
1/28/25,59:42.7,23.75,6,220,35,28,24,10,231,774266,814629,845422,437330,1008585,78750,737974,774284,814677,845458,437504,1008627,78893,738010
1/28/25,59:42.8,23.75,6,220,35,28,25,10,231,774266,814629,845422,437330,1008703,78750,737974,774284,814677,845458,437504,1008745,78893,738010
1/28/25,59:42.3,23.75,6,220,35,28,26,10,231,774266,814629,845422,437330,1008940,78750,737974,774284,814677,845458,437504,1008988,78893,738010
1/28/25,59:42.1,23.75,6,220,35,28,27,10,231,774266,814629,845422,437330,1009054,78750,737974,774284,814677,845458,437504,1009096,78893,738010
1/28/25,59:42.2,23.75,6,220,35,28,28,10,231,774266,814629,845422,437330,1009173,78750,737974,774284,814677,845458,437504,1009209,78893,738010
1/28/25,59:42.4,23.75,6,220,35,28,29,10,231,774266,814629,845422,437330,1009288,78750,737974,774284,814677,845458,437504,1009324,78893,738010
1/28/25,59:42.5,23.75,6,220,35,28,30,10,231,774266,814629,845422,437330,1009402,78750,737974,774284,814677,845458,437504,1009457,78893,738010
1/28/25,59:43.9,23.75,6,220,35,28,31,10,231,774266,814629,845422,437330,1009789,78750,737974,774284,814677,845458,437504,1009814,78893,738010
1/28/25,59:44.0,23.75,6,220,35,28,32,10,231,774266,814629,845422,437330,1009893,78750,737974,774284,814677,845458,437504,1009929,78893,738010
1/28/25,59:43.3,23.75,6,220,35,28,33,10,231,774266,814629,845422,437330,1010234,78750,737974,774284,814677,845458,437504,1010270,78893,738010
1/28/25,59:43.4,23.75,6,220,35,28,34,10,231,774266,814629,845422,437330,1010341,78750,737974,774284,814677,845458,437504,1010372,78893,738010
1/28/25,59:43.5,23.75,6,220,35,28,35,10,231,774266,814629,845422,437330,1010441,78750,737974,774284,814677,845458,437504,1010495,78893,738010
1/28/25,59:44.6,23.75,6,220,35,28,36,10,231,774266,814629,845422,437330,1010569,78750,737974,774284,814677,845458,437504,1010611,78893,738010
1/28/25,59:44.8,23.75,6,220,35,28,37,10,231,774266,814629,845422,437330,1010687,78750,737974,774284,814677,845458,437504,1010729,78893,738010
1/28/25,59:44.9,23.75,6,220,35,28,38,10,231,774266,814629,845422,437330,1010819,78750,737974,774284,814677,845458,437504,1010867,78893,738010
1/28/25,59:44.1,23.75,6,220,35,28,39,10,231,774266,814629,845422,437330,1011046,78750,737974,774284,814677,845458,437504,1011100,78893,738010
1/28/25,59:44.3,23.75,6,220,35,28,40,10,231,774266,814629,845422,437330,1011180,78750,737974,774284,814677,845458,437504,1011222,78893,738010
1/28/25,59:44.4,23.75,6,220,35,28,41,10,231,774266,814629,845422,437330,1011297,78750,737974,774284,814677,845458,437504,1011351,78893,738010
1/28/25,59:44.5,23.75,6,220,35,28,42,10,231,774266,814629,845422,437330,1011439,78750,737974,774284,814677,845458,437504,1011463,78893,738010
1/28/25,59:45.6,23.75,6,220,35,28,43,10,231,774266,814629,845422,437330,1011538,78750,737974,774284,814677,845458,437504,1011592,78893,738010
