MM-DD-YYYY,HH:MM:SS.000,Temp,ADH12_Count,ADH13_Count,ADH14_Count,ADH15_Count,ALDH1_Count,ALDH2_Count,ALDH3_Count,ALDH4_Count,ALDHKI2_Count,ALDHKI3_Count,ADH12_Start,ADH13_Start,ADH14_Start,ADH15_Start,ALDH1_Start,ALDH2_Start,ALDH3_Start,ALDH4_Start,ALDHKI2_Start,ALDHKI3_Start,ADH12_Stop,ADH13_Stop,ADH14_Stop,ADH15_Stop,ALDH1_Stop,ALDH2_Stop,ALDH3_Stop,ALDH4_Stop,ALDHKI2_Stop,ALDHKI3_Stop
7/18/2024,11:08:48 AM,23.5,2,118,1,4,0,57,28,31,63,37,3469,1505953,397441,943071,0,2237076,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2237094,1480974,476137,1648325,1615412
7/18/2024,11:08:49 AM,23.5,2,118,1,4,0,58,28,31,63,37,3469,1505953,397441,943071,0,2237493,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2237535,1480974,476137,1648325,1615412
7/18/2024,11:08:49 AM,23.5,2,118,1,4,0,59,28,31,63,37,3469,1505953,397441,943071,0,2237604,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2237772,1480974,476137,1648325,1615412
7/18/2024,11:08:50 AM,23.5,2,118,1,4,0,60,28,31,63,37,3469,1505953,397441,943071,0,2237848,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2238568,1480974,476137,1648325,1615412
7/18/2024,11:08:52 AM,23.5,2,118,1,4,0,61,28,31,63,37,3469,1505953,397441,943071,0,2240767,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2240851,1480974,476137,1648325,1615412
7/18/2024,11:08:52 AM,23.5,2,118,1,4,0,62,28,31,63,37,3469,1505953,397441,943071,0,2240974,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2240992,1480974,476137,1648325,1615412
7/18/2024,11:08:52 AM,23.5,2,118,1,4,0,63,28,31,63,37,3469,1505953,397441,943071,0,2241067,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2241169,1480974,476137,1648325,1615412
7/18/2024,11:08:57 AM,23.5,2,118,1,4,0,64,28,31,63,37,3469,1505953,397441,943071,0,2242066,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2246147,1480974,476137,1648325,1615412
7/18/2024,11:08:58 AM,23.5,2,118,1,4,0,65,28,31,63,37,3469,1505953,397441,943071,0,2246536,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2246560,1480974,476137,1648325,1615412
7/18/2024,11:09:15 AM,23.5,2,118,1,4,0,66,28,31,63,37,3469,1505953,397441,943071,0,2263879,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2263975,1480974,476137,1648325,1615412
7/18/2024,11:09:15 AM,23.5,2,118,1,4,0,67,28,31,63,37,3469,1505953,397441,943071,0,2264164,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2264392,1480974,476137,1648325,1615412
7/18/2024,11:13:01 AM,23.5,2,118,1,4,0,68,28,31,63,37,3469,1505953,397441,943071,0,2489692,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2489890,1480974,476137,1648325,1615412
7/18/2024,11:13:01 AM,23.5,2,118,1,4,0,69,28,31,63,37,3469,1505953,397441,943071,0,2489958,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2490445,1480974,476137,1648325,1615412
7/18/2024,11:13:03 AM,23.5,2,118,1,4,0,70,28,31,63,37,3469,1505953,397441,943071,0,2491293,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2491558,1480974,476137,1648325,1615412
7/18/2024,11:13:03 AM,23.5,2,118,1,4,0,71,28,31,63,37,3469,1505953,397441,943071,0,2491626,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2491998,1480974,476137,1648325,1615412
7/18/2024,11:13:04 AM,23.5,2,118,1,4,0,72,28,31,63,37,3469,1505953,397441,943071,0,2492276,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2492523,1480974,476137,1648325,1615412
7/18/2024,11:13:04 AM,23.5,2,118,1,4,0,73,28,31,63,37,3469,1505953,397441,943071,0,2492753,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2492891,1480974,476137,1648325,1615412
7/18/2024,11:13:04 AM,23.5,2,118,1,4,0,74,28,31,63,37,3469,1505953,397441,943071,0,2493212,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2493218,1480974,476137,1648325,1615412
7/18/2024,11:13:04 AM,23.5,2,118,1,4,0,75,28,31,63,37,3469,1505953,397441,943071,0,2493294,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2493330,1480974,476137,1648325,1615412
7/18/2024,11:13:05 AM,23.5,2,118,1,4,0,76,28,31,63,37,3469,1505953,397441,943071,0,2493399,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2493549,1480974,476137,1648325,1615412
7/18/2024,11:14:19 AM,23.5,2,118,1,4,0,77,28,31,63,37,3469,1505953,397441,943071,0,2567771,1480950,476125,1648181,1615382,3956,1505989,397471,943095,0,2567795,1480974,476137,1648325,1615412
7/18/2024,11:18:15 AM,23.5,2,118,1,5,0,77,28,31,63,37,3469,1505953,397441,2804122,0,2567771,1480950,476125,1648181,1615382,3956,1505989,397471,2804128,0,2567795,1480974,476137,1648325,1615412
7/18/2024,11:18:26 AM,23.5,2,118,1,6,0,77,28,31,63,37,3469,1505953,397441,2815151,0,2567771,1480950,476125,1648181,1615382,3956,1505989,397471,2815193,0,2567795,1480974,476137,1648325,1615412
7/18/2024,11:18:26 AM,23.5,2,118,1,7,0,77,28,31,63,37,3469,1505953,397441,2815269,0,2567771,1480950,476125,1648181,1615382,3956,1505989,397471,2815299,0,2567795,1480974,476137,1648325,1615412
7/18/2024,11:18:26 AM,23.5,2,118,1,8,0,77,28,31,63,37,3469,1505953,397441,2815374,0,2567771,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,2567795,1480974,476137,1648325,1615412
7/18/2024,11:22:05 AM,23,2,118,1,8,0,78,28,31,63,37,3469,1505953,397441,2815374,0,3034866,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3034998,1480974,476137,1648325,1615412
7/18/2024,11:22:11 AM,23,2,118,1,8,0,79,28,31,63,37,3469,1505953,397441,2815374,0,3037420,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3040049,1480974,476137,1648325,1615412
7/18/2024,11:22:14 AM,23,2,118,1,8,0,80,28,31,63,37,3469,1505953,397441,2815374,0,3040934,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3042591,1480974,476137,1648325,1615412
7/18/2024,11:22:14 AM,23,2,118,1,8,0,81,28,31,63,37,3469,1505953,397441,2815374,0,3043033,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3043195,1480974,476137,1648325,1615412
7/18/2024,11:22:15 AM,23,2,118,1,8,0,82,28,31,63,37,3469,1505953,397441,2815374,0,3043372,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3043888,1480974,476137,1648325,1615412
7/18/2024,11:23:37 AM,23,2,118,1,8,0,83,28,31,63,37,3469,1505953,397441,2815374,0,3125704,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3125794,1480974,476137,1648325,1615412
7/18/2024,11:23:37 AM,23,2,118,1,8,0,84,28,31,63,37,3469,1505953,397441,2815374,0,3125862,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3126078,1480974,476137,1648325,1615412
7/18/2024,11:23:43 AM,23,2,118,1,8,0,85,28,31,63,37,3469,1505953,397441,2815374,0,3130259,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3131465,1480974,476137,1648325,1615412
7/18/2024,11:23:43 AM,23,2,118,1,8,0,86,28,31,63,37,3469,1505953,397441,2815374,0,3131588,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3131612,1480974,476137,1648325,1615412
7/18/2024,11:23:43 AM,23,2,118,1,8,0,87,28,31,63,37,3469,1505953,397441,2815374,0,3131771,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3131825,1480974,476137,1648325,1615412
7/18/2024,11:23:43 AM,23,2,118,1,8,0,88,28,31,63,37,3469,1505953,397441,2815374,0,3132218,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3132248,1480974,476137,1648325,1615412
7/18/2024,11:23:44 AM,23,2,118,1,8,0,89,28,31,63,37,3469,1505953,397441,2815374,0,3132629,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3132785,1480974,476137,1648325,1615412
7/18/2024,11:23:44 AM,23,2,118,1,8,0,90,28,31,63,37,3469,1505953,397441,2815374,0,3132968,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3133256,1480974,476137,1648325,1615412
7/18/2024,11:23:47 AM,23,2,118,1,8,0,91,28,31,63,37,3469,1505953,397441,2815374,0,3136153,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3136195,1480974,476137,1648325,1615412
7/18/2024,11:23:47 AM,23,2,118,1,8,0,92,28,31,63,37,3469,1505953,397441,2815374,0,3136264,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3136312,1480974,476137,1648325,1615412
7/18/2024,11:23:47 AM,23,2,118,1,8,0,93,28,31,63,37,3469,1505953,397441,2815374,0,3136387,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3136393,1480974,476137,1648325,1615412
7/18/2024,11:23:48 AM,23,2,118,1,8,0,94,28,31,63,37,3469,1505953,397441,2815374,0,3136461,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3136473,1480974,476137,1648325,1615412
7/18/2024,11:23:48 AM,23,2,118,1,8,0,95,28,31,63,37,3469,1505953,397441,2815374,0,3136542,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3136566,1480974,476137,1648325,1615412
7/18/2024,11:31:30 AM,23,2,118,1,8,0,96,28,31,63,37,3469,1505953,397441,2815374,0,3598573,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3599311,1480974,476137,1648325,1615412
7/18/2024,11:34:17 AM,23,2,118,1,8,0,97,28,31,63,37,3469,1505953,397441,2815374,0,3765526,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3765544,1480974,476137,1648325,1615412
7/18/2024,11:34:17 AM,23,2,118,1,8,0,98,28,31,63,37,3469,1505953,397441,2815374,0,3765619,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3765631,1480974,476137,1648325,1615412
7/18/2024,11:34:17 AM,23,2,118,1,8,0,99,28,31,63,37,3469,1505953,397441,2815374,0,3765700,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3765724,1480974,476137,1648325,1615412
7/18/2024,11:35:03 AM,23,2,118,1,8,0,100,28,31,63,37,3469,1505953,397441,2815374,0,3811801,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3811843,1480974,476137,1648325,1615412
7/18/2024,11:35:07 AM,23,2,118,1,8,0,101,28,31,63,37,3469,1505953,397441,2815374,0,3815442,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3815850,1480974,476137,1648325,1615412
7/18/2024,11:35:07 AM,23,2,118,1,8,0,102,28,31,63,37,3469,1505953,397441,2815374,0,3815919,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3815961,1480974,476137,1648325,1615412
7/18/2024,11:35:07 AM,23,2,118,1,8,0,103,28,31,63,37,3469,1505953,397441,2815374,0,3816088,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3816442,1480974,476137,1648325,1615412
7/18/2024,11:35:23 AM,23,2,118,1,8,0,104,28,31,63,37,3469,1505953,397441,2815374,0,3832355,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3832409,1480974,476137,1648325,1615412
7/18/2024,11:35:24 AM,23,2,118,1,8,0,105,28,31,63,37,3469,1505953,397441,2815374,0,3832531,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3832579,1480974,476137,1648325,1615412
7/18/2024,11:35:24 AM,23,2,118,1,8,0,106,28,31,63,37,3469,1505953,397441,2815374,0,3832647,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3832683,1480974,476137,1648325,1615412
7/18/2024,11:35:24 AM,23,2,118,1,8,0,107,28,31,63,37,3469,1505953,397441,2815374,0,3832751,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3832793,1480974,476137,1648325,1615412
7/18/2024,11:35:25 AM,23,2,118,1,8,0,108,28,31,63,37,3469,1505953,397441,2815374,0,3833354,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3833558,1480974,476137,1648325,1615412
7/18/2024,11:35:32 AM,23,2,118,1,8,0,109,28,31,63,37,3469,1505953,397441,2815374,0,3841172,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3841202,1480974,476137,1648325,1615412
7/18/2024,11:35:33 AM,23,2,118,1,8,0,110,28,31,63,37,3469,1505953,397441,2815374,0,3841476,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3841506,1480974,476137,1648325,1615412
7/18/2024,11:35:34 AM,23,2,118,1,8,0,111,28,31,63,37,3469,1505953,397441,2815374,0,3843171,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3843261,1480974,476137,1648325,1615412
7/18/2024,11:35:35 AM,23,2,118,1,8,0,112,28,31,63,37,3469,1505953,397441,2815374,0,3843516,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3843552,1480974,476137,1648325,1615412
7/18/2024,11:35:35 AM,23,2,118,1,8,0,113,28,31,63,37,3469,1505953,397441,2815374,0,3843627,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3843633,1480974,476137,1648325,1615412
7/18/2024,11:35:35 AM,23,2,118,1,8,0,114,28,31,63,37,3469,1505953,397441,2815374,0,3843704,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3843716,1480974,476137,1648325,1615412
7/18/2024,11:35:35 AM,23,2,118,1,8,0,115,28,31,63,37,3469,1505953,397441,2815374,0,3843862,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3843892,1480974,476137,1648325,1615412
7/18/2024,11:35:34 AM,23,2,118,1,8,0,116,28,31,63,37,3469,1505953,397441,2815374,0,3843961,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3843991,1480974,476137,1648325,1615412
7/18/2024,11:35:35 AM,23,2,118,1,8,0,117,28,31,63,37,3469,1505953,397441,2815374,0,3844059,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3844227,1480974,476137,1648325,1615412
7/18/2024,11:35:36 AM,23,2,118,1,8,0,118,28,31,63,37,3469,1505953,397441,2815374,0,3844303,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3844549,1480974,476137,1648325,1615412
7/18/2024,11:35:36 AM,23,2,118,1,8,0,119,28,31,63,37,3469,1505953,397441,2815374,0,3844809,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3844851,1480974,476137,1648325,1615412
7/18/2024,11:35:36 AM,23,2,118,1,8,0,120,28,31,63,37,3469,1505953,397441,2815374,0,3844928,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3844946,1480974,476137,1648325,1615412
7/18/2024,11:35:36 AM,23,2,118,1,8,0,121,28,31,63,37,3469,1505953,397441,2815374,0,3845015,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3845045,1480974,476137,1648325,1615412
7/18/2024,11:35:35 AM,23,2,118,1,8,0,122,28,31,63,37,3469,1505953,397441,2815374,0,3845119,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3845155,1480974,476137,1648325,1615412
7/18/2024,11:35:36 AM,23,2,118,1,8,0,123,28,31,63,37,3469,1505953,397441,2815374,0,3845230,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3845266,1480974,476137,1648325,1615412
7/18/2024,11:35:36 AM,23,2,118,1,8,0,124,28,31,63,37,3469,1505953,397441,2815374,0,3845341,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3845371,1480974,476137,1648325,1615412
7/18/2024,11:35:37 AM,23,2,118,1,8,0,125,28,31,63,37,3469,1505953,397441,2815374,0,3845464,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3845506,1480974,476137,1648325,1615412
7/18/2024,11:35:37 AM,23,2,118,1,8,0,126,28,31,63,37,3469,1505953,397441,2815374,0,3845575,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3845617,1480974,476137,1648325,1615412
7/18/2024,11:35:37 AM,23,2,118,1,8,0,127,28,31,63,37,3469,1505953,397441,2815374,0,3845704,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3845734,1480974,476137,1648325,1615412
7/18/2024,11:35:36 AM,23,2,118,1,8,0,128,28,31,63,37,3469,1505953,397441,2815374,0,3846146,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846170,1480974,476137,1648325,1615412
7/18/2024,11:35:38 AM,23,2,118,1,8,0,129,28,31,63,37,3469,1505953,397441,2815374,0,3846465,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846508,1480974,476137,1648325,1615412
7/18/2024,11:35:38 AM,23,2,118,1,8,0,130,28,31,63,37,3469,1505953,397441,2815374,0,3846588,1480950,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846612,1480974,476137,1648325,1615412
7/18/2024,11:39:07 AM,23,2,118,1,8,0,130,29,31,63,37,3469,1505953,397441,2815374,0,3846588,4055660,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846612,4055942,476137,1648325,1615412
7/18/2024,11:39:31 AM,23,2,118,1,8,0,130,30,31,63,37,3469,1505953,397441,2815374,0,3846588,4079493,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846612,4079535,476137,1648325,1615412
7/18/2024,11:39:31 AM,23,2,118,1,8,0,130,31,31,63,37,3469,1505953,397441,2815374,0,3846588,4079694,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846612,4079700,476137,1648325,1615412
7/18/2024,11:39:31 AM,23,2,118,1,8,0,130,32,31,63,37,3469,1505953,397441,2815374,0,3846588,4079780,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846612,4079817,476137,1648325,1615412
7/18/2024,11:39:31 AM,23,2,118,1,8,0,130,33,31,63,37,3469,1505953,397441,2815374,0,3846588,4080337,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846612,4080367,476137,1648325,1615412
7/18/2024,11:39:32 AM,23,2,118,1,8,0,130,34,31,63,37,3469,1505953,397441,2815374,0,3846588,4080652,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846612,4080706,476137,1648325,1615412
7/18/2024,11:39:32 AM,23,2,118,1,8,0,130,35,31,63,37,3469,1505953,397441,2815374,0,3846588,4080781,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846612,4080799,476137,1648325,1615412
7/18/2024,11:39:32 AM,23,2,118,1,8,0,130,36,31,63,37,3469,1505953,397441,2815374,0,3846588,4080868,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846612,4080880,476137,1648325,1615412
7/18/2024,11:39:32 AM,23,2,118,1,8,0,130,37,31,63,37,3469,1505953,397441,2815374,0,3846588,4081303,476125,1648181,1615382,3956,1505989,397471,2815398,0,3846612,4081315,476137,1648325,1615412
7/18/2024,11:39:56 AM,23,2,118,1,8,0,131,37,31,63,37,3469,1505953,397441,2815374,0,4104464,4081303,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4081315,476137,1648325,1615412
7/18/2024,11:40:21 AM,23,2,118,1,8,0,131,38,31,63,37,3469,1505953,397441,2815374,0,4104464,4129252,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4129720,476137,1648325,1615412
7/18/2024,11:40:21 AM,23,2,118,1,8,0,131,39,31,63,37,3469,1505953,397441,2815374,0,4104464,4129795,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4129879,476137,1648325,1615412
7/18/2024,11:40:21 AM,23,2,118,1,8,0,131,40,31,63,37,3469,1505953,397441,2815374,0,4104464,4129984,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4130362,476137,1648325,1615412
7/18/2024,11:40:25 AM,23,2,118,1,8,0,131,41,31,63,37,3469,1505953,397441,2815374,0,4104464,4133546,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4133942,476137,1648325,1615412
7/18/2024,11:40:26 AM,23,2,118,1,8,0,131,42,31,63,37,3469,1505953,397441,2815374,0,4104464,4134035,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4134581,476137,1648325,1615412
7/18/2024,11:40:27 AM,23,2,118,1,8,0,131,43,31,63,37,3469,1505953,397441,2815374,0,4104464,4135592,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4135754,476137,1648325,1615412
7/18/2024,11:40:28 AM,23,2,118,1,8,0,131,44,31,63,37,3469,1505953,397441,2815374,0,4104464,4135960,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4136656,476137,1648325,1615412
7/18/2024,11:40:28 AM,23,2,118,1,8,0,131,45,31,63,37,3469,1505953,397441,2815374,0,4104464,4136827,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4136911,476137,1648325,1615412
7/18/2024,11:40:29 AM,23,2,118,1,8,0,131,46,31,63,37,3469,1505953,397441,2815374,0,4104464,4136991,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4138054,476137,1648325,1615412
7/18/2024,11:40:30 AM,23,2,118,1,8,0,131,47,31,63,37,3469,1505953,397441,2815374,0,4104464,4138994,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4139012,476137,1648325,1615412
7/18/2024,11:40:30 AM,23,2,118,1,8,0,131,48,31,63,37,3469,1505953,397441,2815374,0,4104464,4139183,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4139261,476137,1648325,1615412
7/18/2024,11:40:30 AM,23,2,118,1,8,0,131,49,31,63,37,3469,1505953,397441,2815374,0,4104464,4139335,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4139359,476137,1648325,1615412
7/18/2024,11:40:32 AM,23,2,118,1,8,0,131,50,31,63,37,3469,1505953,397441,2815374,0,4104464,4140532,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4140616,476137,1648325,1615412
7/18/2024,11:40:33 AM,23,2,118,1,8,0,131,51,31,63,37,3469,1505953,397441,2815374,0,4104464,4140709,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4141837,476137,1648325,1615412
7/18/2024,11:40:34 AM,23,2,118,1,8,0,131,52,31,63,37,3469,1505953,397441,2815374,0,4104464,4144152,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4144170,476137,1648325,1615412
7/18/2024,11:40:36 AM,23,2,118,1,8,0,131,53,31,63,37,3469,1505953,397441,2815374,0,4104464,4144647,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4144665,476137,1648325,1615412
7/18/2024,11:40:38 AM,23,2,118,1,8,0,131,54,31,63,37,3469,1505953,397441,2815374,0,4104464,4146714,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4146738,476137,1648325,1615412
7/18/2024,11:40:38 AM,23,2,118,1,8,0,131,55,31,63,37,3469,1505953,397441,2815374,0,4104464,4146890,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4146932,476137,1648325,1615412
7/18/2024,11:40:38 AM,23,2,118,1,8,0,131,56,31,63,37,3469,1505953,397441,2815374,0,4104464,4147260,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4147326,476137,1648325,1615412
7/18/2024,11:40:39 AM,23,2,118,1,8,0,131,57,31,63,37,3469,1505953,397441,2815374,0,4104464,4147599,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4147689,476137,1648325,1615412
7/18/2024,11:40:40 AM,23,2,118,1,8,0,131,58,31,63,37,3469,1505953,397441,2815374,0,4104464,4147775,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4149018,476137,1648325,1615412
7/18/2024,11:40:41 AM,23,2,118,1,8,0,131,59,31,63,37,3469,1505953,397441,2815374,0,4104464,4150539,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4151170,476137,1648325,1615412
7/18/2024,11:40:52 AM,23,2,118,1,8,0,131,60,31,63,37,3469,1505953,397441,2815374,0,4104464,4160920,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4160962,476137,1648325,1615412
7/18/2024,11:41:00 AM,23,2,118,1,8,0,131,61,31,63,37,3469,1505953,397441,2815374,0,4104464,4168701,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4168785,476137,1648325,1615412
7/18/2024,11:41:01 AM,23,2,118,1,8,0,131,62,31,63,37,3469,1505953,397441,2815374,0,4104464,4169436,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4169472,476137,1648325,1615412
7/18/2024,11:41:01 AM,23,2,118,1,8,0,131,63,31,63,37,3469,1505953,397441,2815374,0,4104464,4169906,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4169942,476137,1648325,1615412
7/18/2024,11:41:02 AM,23,2,118,1,8,0,131,64,31,63,37,3469,1505953,397441,2815374,0,4104464,4170737,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4170773,476137,1648325,1615412
7/18/2024,11:41:02 AM,23,2,118,1,8,0,131,65,31,63,37,3469,1505953,397441,2815374,0,4104464,4170854,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4170872,476137,1648325,1615412
7/18/2024,11:41:01 AM,23,2,118,1,8,0,131,66,31,63,37,3469,1505953,397441,2815374,0,4104464,4170948,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4170972,476137,1648325,1615412
7/18/2024,11:41:01 AM,23,2,118,1,8,0,131,67,31,63,37,3469,1505953,397441,2815374,0,4104464,4171040,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4171070,476137,1648325,1615412
7/18/2024,11:41:03 AM,23,2,118,1,8,0,131,68,31,63,37,3469,1505953,397441,2815374,0,4104464,4171481,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4171529,476137,1648325,1615412
7/18/2024,11:41:03 AM,23,2,118,1,8,0,131,69,31,63,37,3469,1505953,397441,2815374,0,4104464,4171610,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4171634,476137,1648325,1615412
7/18/2024,11:41:03 AM,23,2,118,1,8,0,131,70,31,63,37,3469,1505953,397441,2815374,0,4104464,4171714,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4171744,476137,1648325,1615412
7/18/2024,11:41:03 AM,23,2,118,1,8,0,131,71,31,63,37,3469,1505953,397441,2815374,0,4104464,4171838,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4171868,476137,1648325,1615412
7/18/2024,11:41:02 AM,23,2,118,1,8,0,131,72,31,63,37,3469,1505953,397441,2815374,0,4104464,4171948,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4171978,476137,1648325,1615412
7/18/2024,11:41:04 AM,23,2,118,1,8,0,131,73,31,63,37,3469,1505953,397441,2815374,0,4104464,4172635,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4172683,476137,1648325,1615412
7/18/2024,11:41:04 AM,23,2,118,1,8,0,131,74,31,63,37,3469,1505953,397441,2815374,0,4104464,4172758,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4172782,476137,1648325,1615412
7/18/2024,11:41:04 AM,23,2,118,1,8,0,131,75,31,63,37,3469,1505953,397441,2815374,0,4104464,4172862,476125,1648181,1615382,3956,1505989,397471,2815398,0,4104518,4172886,476137,1648325,1615412
